# ErmineJ results file
# Created Thu Feb 02 11:23:58 PST 2017
# If you use this file in your research, please cite:
# Gillis J, Mistry M, Pavlidis P. (2010) Gene function analysis in complex data sets using ErmineJ Nat Protoc 5(6):1148-59
# See http://ermineJ.chibi.ubc.ca for more information
# Do not edit this file or you may not be able to reload it into ErmineJ. Edit a copy instead.
# Start output of analysis run: PRERE run 
# Settings
!	sensory perception of sound	GO:0007605	72	72	0.01029359	0.0738	0.55553472	0.343285	1.000	0.839		Aqp4|Asic2|Atp2b2|Atp6v1b1|Atp8b1|Axin1|Barhl1|Cacna1d|Cdh1|Cdkn1b|Cdkn2d|Chd7|Chrnb2|Col11a1|Col11a2|Col1a1|Col2a1|Crym|Dfna5|Diap1|Dnm1|Espn|Fam107b|Fam65b|Fgfr1|Fzd4|Gabrb2|Gabrb3|Gjb2|Gjb6|Gpx1|Grm7|Hexa|Hexb|Icam1|Jag2|Kcnma1|Kit|Lrig1|Mkks|Mpv17|Myh14|Myo6|Myo7a|Nipbl|Otof|Otos|Pgap1|Rpl38|Scn8a|Serpinb6a|Slc12a2|Slc1a3|Slc52a3|Slc9a3r1|Slc9a3r2|Sobp|Sod1|Sod2|Sox2|Sptbn4|Srrm4|Tbl1x|Tbx1|Tjp1|Tmie|Tprn|Tub|Ush2a|Wdr1|Wfs1|Whrn|	
!	purine ribonucleotide biosynthetic process	GO:0009152	75	75	0.01008627	0.0738	0.55470804	0.343285	1.000	0.895		Acot7|Adcy1|Adcy2|Adcy3|Adcy4|Adcy6|Adcy7|Adcy8|Adcy9|Adk|Adsl|Adss|Adssl1|Ak1|Ak2|Ak3|Aldoa|Ampd2|Aqp1|Atic|Atp5a1|Atp5b|Atp5c1|Atp5d|Atp5e|Atp5f1|Atp5g1|Atp5g3|Atp5h|Atp5j|Atp5j2|Atp5o|Atp5s|Atp6v0a1|Atp6v0a2|Chchd10|Coasy|Dcakd|Gart|Gbas|Gucy1a3|Gucy1b3|Guk1|Hprt|Impdh1|Impdh2|Ldhd|Nme1|Nme2|Nme3|Nme4|Nme5|Nme6|Nme7|Npr2|Paics|Pank1|Pank2|Pank3|Pank4|Papss1|Papss2|Pklr|Pkm|Pnp|Ppcdc|Ppcs|Prps1|Prps2|Pth2|Ramp2|Stoml2|Surf1|Tcirg1|Tgfb1|	
!	regulation of gliogenesis	GO:0014013	72	72	0.01006811	0.0738	0.5538838	0.343285	1.000	0.912		2900011O08Rik|Adcyap1|Aspa|Atf5|Atxn1|Bin1|Bmp4|Cntn2|Csf1|Ctnnb1|Cxcr4|Dab1|Dicer1|Dlx1|Dlx2|Dusp10|Enpp2|Epha4|Etv5|Ezh2|Fgfr3|Gfap|Gpr37l1|Hdac1|Hdac2|Hes1|Hes5|Id2|Id4|Il6st|Kdm4a|Lingo1|Lyn|Mag|Mbd1|Mecp2|Nf1|Nkx2-2|Nkx6-2|Nog|Notch1|Nr2e1|Ntf3|Ntrk3|Olig2|Pparg|Prkch|Prmt5|Prpf19|Ptk2|Ptpra|Ptprz1|Rela|Rnf10|Rnf112|Rtn4|Serpine2|Shh|Sirt2|Ski|Sox10|Sox11|Sox8|Tcf7l2|Tenm4|Tlr2|Tnfrsf21|Trf|Tspo|Ufl1|Vim|Wdr1|	
!	peptidyl-tyrosine phosphorylation	GO:0018108	73	73	0.01004828	0.0738	0.55306202	0.343285	1.000	0.877		Aatk|Abi1|Abi2|Abi3|Abl1|Alk|Axl|Baz1b|Bmx|Btk|Clk1|Clk2|Clk3|Clk4|Csf1r|Csk|Ddr1|Dyrk1a|Dyrk3|Egfr|Epha10|Epha3|Epha4|Epha5|Epha7|Epha8|Ephb1|Ephb2|Ephb4|F2r|Fer|Fes|Fgfr1|Fgfr2|Fgfr3|Fgfrl1|Flt1|Fyn|Ghr|Hk1|Igf1r|Il15|Insr|Jak1|Jak2|Jak3|Kdr|Kit|Lck|Lyn|Mapk3|Matk|Nrp1|Ntrk2|Pdgfb|Pdgfra|Pdgfrb|Peak1|Pkdcc|Ptk2|Ptk2b|Ptpn6|Pxn|Reln|Src|Stat5a|Tec|Tek|Tnk2|Twf1|Tyk2|Tyro3|Zap70|	
!	peptidyl-tyrosine modification	GO:0018212	75	75	0.01001789	0.0738	0.55224267	0.343285	1.000	0.880		Aatk|Abi1|Abi2|Abi3|Abl1|Alk|Axl|Baz1b|Bmx|Btk|Clk1|Clk2|Clk3|Clk4|Csf1r|Csk|Ddr1|Dyrk1a|Dyrk3|Egfr|Epha10|Epha3|Epha4|Epha5|Epha7|Epha8|Ephb1|Ephb2|Ephb4|F2r|Fer|Fes|Fgfr1|Fgfr2|Fgfr3|Fgfrl1|Flt1|Fyn|Ghr|Hk1|Igf1r|Il15|Insr|Jak1|Jak2|Jak3|Kdr|Kit|Lck|Lyn|Mapk3|Matk|Nrp1|Ntrk2|Pdgfb|Pdgfra|Pdgfrb|Peak1|Pkdcc|Ptk2|Ptk2b|Ptpn6|Pxn|Reln|Src|Stat5a|Tec|Tek|Tnk2|Tpst1|Tpst2|Twf1|Tyk2|Tyro3|Zap70|	
!	negative regulation of cell-cell adhesion	GO:0022408	70	70	0.01078494	0.0738	0.55142574	0.343285	1.000	0.915		4632428N05Rik|Abl1|Adam8|Adrb2|Alox12|Apoa1|Bcl6|Bmp4|Btla|Ccl25|Ccm2l|Cd274|Cd276|Cd74|Cdh1|Cebpb|Cxcl12|Cyld|D930015E06Rik|Dlg1|Dtx1|Dusp22|Dusp3|Epb4.1l5|Foxj1|Gtpbp4|H2-Ab1|H2-M3|Il20rb|Irf1|Itch|Jak2|Jak3|Klf4|Lag3|Lgals3|Mad1l1|Mad2l2|Map2k1|Map2k5|Mapk7|March7|Myadm|Ndfip1|Nfkbid|Nrarp|Pde5a|Peli1|Pik3r1|Podxl|Prdx2|Prkcd|Prkg1|Prnp|Ptk2|Ptpn6|Rc3h1|Rgcc|Serpine2|Shh|Socs5|Socs6|Spn|Tgfb1|Tnfaip3|Tnfaip8l2|Tnfrsf21|Vegfa|Zc3h8|Zfp35|	
!	T cell differentiation	GO:0030217	72	72	0.01089212	0.0738	0.55061123	0.343285	1.000	0.909		Abl1|Adam17|Apc|Atp7a|B2m|Bcl11a|Bcl11b|Bcl2|Blm|Braf|Cacnb4|Cd74|Chd7|Ctnnb1|Dnaja3|Egr1|Fadd|Fas|Fcer1g|Foxp1|Fzd5|Fzd7|Gadd45g|Gimap1|H2-DMa|Hs1bp3|Il15|Irf1|Jag2|Jmjd6|Kit|Lck|Lig4|Mafb|Mink1|Ncaph2|Ncor1|Nfatc3|Nhej1|Nkap|Nkx2-3|Pknox1|Ppp3cb|Prex1|Prkdc|Rc3h1|Rc3h2|Relb|Ripk3|Rora|Rorc|Rpl22|Rsad2|Satb1|Sema4a|Shh|Sox4|Spn|Srf|Stat5a|Stat6|Stk11|Tcf3|Tgfb1|Trp53|Vav1|Wnt4|Wwp1|Xrcc4|Zap70|Zfp36l1|Zfp36l2|	
!	embryonic limb morphogenesis	GO:0030326	73	73	0.01053551	0.0738	0.54979912	0.343285	1.000	0.907	GO:0035113|embryonic appendage morphogenesis, 	Aff3|Aldh1a2|B9d1|Bax|Bcl2l11|Bmp4|Bmp7|Bmpr1a|C2cd3|Chd7|Chst11|Ctnnb1|Cyp26b1|Dicer1|Ece1|Fbxw4|Fgf9|Fgfr1|Fras1|Fzd6|Gja1|Gli2|Gna12|Gnaq|Gnas|Gpc3|Hdac1|Hdac2|Hoxa13|Hoxc10|Hoxd11|Ift122|Ift52|Ift88|Impad1|Lmbr1|Lrp4|Lrp5|Lrp6|Mecom|Med1|Mfsd7b|Msx1|Nipbl|Nog|Notch1|Osr1|Pbx1|Pbx2|Prrx1|Psen1|Psen2|Rab23|Rarb|Rarg|Rdh10|Reck|Rspo2|Sall1|Sall4|Shh|Ski|Smarca4|Sp8|Tbx3|Tmem107|Traf3ip1|Trp63|Tulp3|Twist1|Wdpcp|Wnt5a|Wnt7a|	
!	stress-activated protein kinase signaling cascade	GO:0031098	72	72	0.01167337	0.0738	0.5489894	0.073575	0.90862427	0.766		Agt|Axin1|Bcl10|Ccdc88c|Cdc42ep5|Cryab|Dab2|Dab2ip|Dusp19|Dusp28|Errfi1|Fgd4|Fgf12|Gab1|Hacd3|Irak1|Irak4|Map2k3|Map2k4|Map2k6|Map2k7|Map3k1|Map3k11|Map3k12|Map3k14|Map3k5|Map3k6|Map3k8|Map4k2|Map4k3|Map4k4|Map4k5|Mapk10|Mapk14|Mapk8|Mapk8ip1|Mapk8ip2|Mapk8ip3|Mapk9|Mapkapk2|Mapkbp1|Mink1|Mul1|Myd88|Nrbp1|Oxsr1|Pak1|Pak2|Pak3|Pak4|Pak6|Pak7|Ptk2|Ptpn1|Slk|Spag9|Stk24|Stk25|Stk3|Stk39|Stk4|Strada|Stradb|Taok1|Taok3|Tirap|Traf6|Trf|Trib1|Wnt5a|Wnt7b|Zak|	
!	negative regulation of defense response	GO:0031348	74	74	0.01061727	0.0738	0.54818206	0.343285	1.000	0.908		A2m|Abr|Adar|Adcyap1|Adora1|Adrb2|Apoa1|Apod|Apoe|Arrb2|Ash1l|C1qbp|C1qtnf3|Cactin|Cd276|Chid1|Clec2d|Cx3cr1|Dhx58|Dnaja3|Dusp10|Fam132a|Fcgr2b|Fem1a|Gfer|Gper1|Gpx1|Htra1|Ier3|Igf2|Il20rb|Irak3|Irf3|Itch|Krt1|Metrnl|Mul1|Mvk|Ndfip1|Nfkb1|Nlrx1|Nr1h3|Nt5e|Otulin|Pcbp2|Pglyrp1|Pparg|Ppm1b|Psmb4|Ptgis|Rabgef1|Rora|Serpinf1|Serping1|Sharpin|Sirt2|Slit2|Smad3|Socs3|Spn|Susd4|Tap2|Tarbp2|Tnfaip3|Tnfaip8l2|Tnfrsf1a|Traf3ip1|Trafd1|Tspan6|Tyro3|Uaca|Vimp|Wfdc1|Zfp36|	
!	embryonic appendage morphogenesis	GO:0035113	73	73	0.01053551	0.0738	0.54979912	0.343285	1.000	0.907	GO:0030326|embryonic limb morphogenesis, 	Aff3|Aldh1a2|B9d1|Bax|Bcl2l11|Bmp4|Bmp7|Bmpr1a|C2cd3|Chd7|Chst11|Ctnnb1|Cyp26b1|Dicer1|Ece1|Fbxw4|Fgf9|Fgfr1|Fras1|Fzd6|Gja1|Gli2|Gna12|Gnaq|Gnas|Gpc3|Hdac1|Hdac2|Hoxa13|Hoxc10|Hoxd11|Ift122|Ift52|Ift88|Impad1|Lmbr1|Lrp4|Lrp5|Lrp6|Mecom|Med1|Mfsd7b|Msx1|Nipbl|Nog|Notch1|Osr1|Pbx1|Pbx2|Prrx1|Psen1|Psen2|Rab23|Rarb|Rarg|Rdh10|Reck|Rspo2|Sall1|Sall4|Shh|Ski|Smarca4|Sp8|Tbx3|Tmem107|Traf3ip1|Trp63|Tulp3|Twist1|Wdpcp|Wnt5a|Wnt7a|	
!	positive regulation of endocytosis	GO:0045807	71	71	0.01015476	0.0738	0.54737709	0.343285	1.000	0.909		Abca7|Abr|Actn4|Add1|Ager|Ahi1|Angpt1|Ankfy1|Arf1|Arrb1|Arrb2|Atad1|Axl|Bicd1|Bin1|C2|C3|Calr|Caly|Camk1d|Cav1|Cd14|Cd47|Dab2|Dnm2|Fcer1g|Fcgr1|Fcgr2b|Fcgr3|Gas6|Gata2|Gpc3|Hip1|Hnrnpk|Itgb1|Kif3a|Lbp|Ldlrap1|Lman2|Magi2|Mertk|Mfge8|Mib1|Nckap1l|Nedd4l|Nlgn1|Ntf3|Pick1|Pld2|Pparg|Ppt1|Pros1|Ptk2|Ptpn5|Pycard|Rab21|Rab27a|Sgip1|Sirpa|Slc11a1|Snca|Syne1|Tbc1d5|Tor1a|Tsg101|Tub|Vegfa|Vps28|Vtn|Wasl|Wnt5a|	
!	regulation of smooth muscle cell proliferation	GO:0048660	74	74	0.01127143	0.0738	0.54657449	0.343285	1.000	0.915		Ager|Aif1|Alox12|Ang|Apod|Bmp4|Camk2d|Cav1|Cdh13|Comt|Ctnnb1|Ctnnbip1|Cx3cl1|Cyba|Edn1|Egfr|Fgfr2|Gnaq|Hbegf|Hdac4|Hes5|Hif1a|Hmgcr|Id2|Igf1|Igfbp3|Igfbp5|Il12a|Il13|Il15|Il18|Il6ra|Ilk|Irak1|Irak4|Jun|Klf4|Mfn2|Mnat1|Myd88|Nampt|Ndrg2|Ndrg4|Nos3|Notch3|Npr3|Npy5r|Pde1a|Pdgfb|Pdgfrb|Pik3r1|Pparg|Ppargc1a|Prkca|Ptk2|Rab5a|Ralbp1|Rps6kb1|Serpinf2|Sf1|Shc1|Skp2|Stat1|Tacr1|Tcf7l2|Tgfbr2|Tgm2|Tnfaip3|Traf6|Trib1|Trp53|Vegfa|Vip|Zfp143|	
!	digestive system development	GO:0055123	70	70	0.01028561	0.0738	0.54577423	0.343285	1.000	0.914		Acvr2b|Ahi1|Aldh1a2|Ascl1|Bcl2|Ccdc39|Cckbr|Cdh1|Cdkn1c|Cela1|Chd8|Clmp|Ctnnb1|Dicer1|Ednrb|Egfr|Epb4.1l5|Fgf10|Fgf9|Fgfr2|Fgfr3|Foxp4|Gli2|Hif1a|Hrh2|Id2|Ift172|Igf1|Igf1r|Igf2|Insr|Itgb4|Kit|Klf5|Nckap1|Nipbl|Nkx2-2|Nkx2-3|Notch1|Nphp3|Ovol2|Pcsk5|Pdgfa|Pdgfc|Pdgfra|Pkdcc|Rarb|Rarres2|Rb1|Sall1|Sav1|Sfrp1|Shh|Smad2|Smad3|Smo|Sox10|Sox11|Sox17|Stra6|Stx2|Tcf7l2|Trp63|Vangl2|Vps52|Wdpcp|Wnt5a|Xbp1|Yipf6|Zic3|	
!	retina development in camera-type eye	GO:0060041	72	72	0.01182344	0.0738	0.54497632	0.073575	0.90420274	0.868		Ache|Acvr2b|Ahi1|Apc|Arhgef15|Arl6|Atoh7|Atp8a2|Bax|Bhlhe22|Bmpr1b|Bmpr2|Ccdc66|Chd7|Clcn2|Clic4|Cln8|Col4a1|Cyp1b1|Dscam|Fjx1|Fzd4|Gnb1|Gpm6a|Hif1a|Hipk2|Hps1|Ift140|Jmjd6|Lama1|Lamb2|Lamc3|Lhx2|Lrp5|Lrp6|Man2a1|Mdm1|Med1|Megf11|Mertk|Myh10|Ndp|Nphp1|Nphp4|Nr2e1|Nrp1|Ntrk2|Pdgfb|Pdgfra|Pdgfrb|Pfdn5|Prom1|Ptn|Pvrl1|Pvrl3|Rarb|Rarg|Rhoj|Rom1|Rorb|Rpgr|Rpl24|Ski|Slc4a7|Sox2|Sox8|Sox9|Thy1|Tspan12|Ttc8|Tub|Zfp513|	
!	negative regulation of hemopoiesis	GO:1903707	69	69	0.01145936	0.0738	0.54418073	0.073575	0.89982403	0.905		Bcl6|Bmp4|C1qc|Cartpt|Cd74|Cdc73|Cib1|Clec2d|Ctnnb1|Ctr9|Cul4a|Cyld|D930015E06Rik|Dll1|Dtx1|Fbxo7|Foxj1|Fstl3|Gabpa|Gas2l1|Gata2|Gpr68|H2-M3|Hes1|Hes5|Id2|Inpp4b|Inpp5d|Irf1|Jak3|Klf13|Ldb1|Leo1|Lmo2|Lyn|Mafb|Meis1|Meis2|N4bp2l2|Nf1|Nfkbia|Nfkbid|Nme1|Nme2|Notch1|Nrarp|Paf1|Pglyrp1|Pik3r1|Prdx2|Prmt1|Ptk2b|Rbm15|Rc3h1|Sfrp1|Shh|Socs5|Stat5a|Thoc5|Tmem176a|Tmem176b|Tob2|Twist2|Wdr61|Zbtb46|Zc3h8|Zfp35|Zfp36|Zfpm1|	
!	blastocyst growth	GO:0001832	17	17	0.00409548	0.074575	0.54909377	0.53606	1.000	0.623		Acvr1c|Brca2|Brd4|Ctr9|Esrrb|Gins4|Hbegf|Ints1|Ndel1|Pou5f1|Prpf19|Sall4|Sbds|Setdb1|Smarca4|Taf8|Zpr1|	
!	negative regulation of lymphocyte mediated immunity	GO:0002707	17	17	0.00491219	0.074575	0.54829451	0.075355	0.9193674	0.826		4632428N05Rik|Arrb2|Bcl6|Clec2d|Dusp22|Fcgr2b|Foxj1|Gfer|Igf2|Il20rb|Ndfip1|Ppp3cb|Ptpn6|Spn|Susd4|Tap2|Thoc1|	
!	actin filament polymerization	GO:0030041	17	17	0.0043418	0.074575	0.54749757	0.075355	0.91715206	0.422		Aif1|Arpc4|Cobl|Cttn|Diap1|Diap2|Gas7|Gsn|Hcls1|Micall2|Msrb1|Msrb2|Mtss1|Myh9|Rac1|Ttc17|Was|	
!	negative regulation of blood coagulation	GO:0030195	17	17	0.00433103	0.074575	0.54670294	0.53606	1.000	0.747	GO:1900047|negative regulation of hemostasis, GO:0050819|negative regulation of coagulation, 	Adrb2|Alox12|Anxa2|Anxa5|Apoe|Cd34|Gp5|Pdgfa|Pdgfb|Pdgfra|Plau|Prkcd|Prkg1|Pros1|Serpine2|Serping1|Thbd|	
!	acid secretion	GO:0046717	17	17	0.00518133	0.074575	0.54591062	0.075355	0.91494737	0.719		Abcc3|Apba1|Aqp9|Bdnf|Cacna1a|Cacnb4|Cckbr|Gipc1|Hrh2|Kiss1r|Myo6|Nmb|Ntrk2|Pnpla8|Slc9a3r1|Stard10|Trpc4|	
!	negative regulation of coagulation	GO:0050819	17	17	0.00433103	0.074575	0.54670294	0.53606	1.000	0.747	GO:0030195|negative regulation of blood coagulation, GO:1900047|negative regulation of hemostasis, 	Adrb2|Alox12|Anxa2|Anxa5|Apoe|Cd34|Gp5|Pdgfa|Pdgfb|Pdgfra|Plau|Prkcd|Prkg1|Pros1|Serpine2|Serping1|Thbd|	
!	regulation of cardiac muscle cell contraction	GO:0086004	17	17	0.00438224	0.074575	0.54512059	0.53606	1.000	0.852		Adrb1|Akap6|Ank2|Atp1a1|Atp1a2|Atp2a2|Cav1|Dsg2|Dsp|Fxyd1|Kcnj2|Pde4d|Pkp2|Rnf207|Ryr2|Sri|Sumo1|	
!	negative regulation of hemostasis	GO:1900047	17	17	0.00433103	0.074575	0.54670294	0.53606	1.000	0.747	GO:0030195|negative regulation of blood coagulation, GO:0050819|negative regulation of coagulation, 	Adrb2|Alox12|Anxa2|Anxa5|Apoe|Cd34|Gp5|Pdgfa|Pdgfb|Pdgfra|Plau|Prkcd|Prkg1|Pros1|Serpine2|Serping1|Thbd|	
!	chromatin modification	GO:0016568	346	346	0.03848743	0.080435	0.58710576	0.635275	1.000	0.930		0610010K14Rik|2210018M11Rik|2410016O06Rik|Actl6a|Actl6b|Actr6|Anp32e|Apbb1|Arid1a|Arid4a|Arid4b|Asf1a|Ash1l|Ash2l|Asxl1|Atf2|Atm|Atxn7l3|Aurka|Babam1|Bag6|Bahcc1|Bahd1|Bap1|Baz1b|Baz2a|Bcor|Bcorl1|Bmi1|Bptf|Brca2|Brcc3|Brd1|Brd2|Brd3|Brd4|Brd8|Brd9|Brdt|Bre|Brms1|Brms1l|Brpf1|Brpf3|Carm1|Cbx2|Cbx7|Cbx8|Ccdc101|Cdc73|Cdk2|Cebpg|Cenpp|Cenpv|Chd1|Chd1l|Chd4|Chd5|Chd7|Chd8|Clock|Coprs|Crtc2|Csrp2bp|Ctcf|Ctnnb1|Ctr9|Cul4b|Cxxc1|Dapk3|Daxx|Ddb1|Ddb2|Dek|Dmap1|Dnajc2|Dnmt1|Dnmt3b|Dot1l|Dpy30|Eed|Ehmt1|Ehmt2|Elp3|Ep300|Ep400|Epc1|Epc2|Eya1|Eya3|Ezh1|Ezh2|Fam175a|Fbl|Fbll1|Gatad2b|H2afy|Hat1|Hcfc1|Hdac1|Hdac10|Hdac11|Hdac2|Hdac3|Hdac4|Hdac5|Hdac6|Hdac7|Hdac8|Hdac9|Hira|Hlcs|Hmg20a|Hmg20b|Hmgn3|Hmgn5|Hmgxb4|Hnrnpc|Hsf4|Huwe1|Ing1|Ing2|Ing3|Ing4|Ing5|Ino80|Ino80b|Ino80c|Itgb3bp|Jade1|Jade2|Jade3|Jak2|Jmjd6|Kansl1|Kansl2|Kansl3|Kat2a|Kat2b|Kat5|Kat6b|Kat7|Kat8|Kdm1a|Kdm1b|Kdm2a|Kdm2b|Kdm3a|Kdm4a|Kdm4b|Kdm4c|Kdm5a|Kdm5b|Kdm5c|Kdm5d|Kdm6a|Kdm6b|Kdm8|Kmt2a|Kmt2b|Kmt2e|L3mbtl2|L3mbtl3|Ldb1|Leo1|Lrwd1|Map3k12|Mbd3|Mbip|Mbtd1|Mcrs1|Meaf6|Mecp2|Med24|Men1|Mettl8|Mgea5|Mis18a|Morf4l2|Msl1|Msl3|Mta2|Mtf2|Myog|Mysm1|Naa60|Nacc2|Nasp|Ncoa1|Ncoa3|Ncor1|Nr3c1|Nsd1|Ogt|Padi2|Paf1|Pagr1a|Pbrm1|Pcgf1|Pcgf2|Per1|Phb|Phc1|Phf1|Phf13|Phf19|Phf2|Phf20|Phf21a|Phf8|Pim3|Pkn1|Pole3|Pole4|Ppm1f|Ppp5c|Prdm8|Prdm9|Prkaa1|Prkaa2|Prkca|Prkcb|Prmt1|Prmt3|Prmt5|Prmt6|Prmt7|Prmt8|Psme4|Rb1|Rbbp4|Rbbp5|Rbbp7|Rbl2|Rcbtb1|Rcor1|Rere|Ring1|Rnf168|Rnf40|Rnf8|Rps6ka4|Rps6ka5|Rsf1|Ruvbl1|Ruvbl2|Rybp|Sap130|Satb1|Scmh1|Setd1a|Setd1b|Setd2|Setd3|Setd8|Setdb1|Setmar|Sfmbt1|Sfpq|Sin3a|Sin3b|Sirt1|Sirt2|Sirt3|Sirt6|Sirt7|Skp1a|Smarca1|Smarca2|Smarca4|Smarca5|Smarcad1|Smarcb1|Smarcc1|Smarcc2|Smarcd1|Smarcd2|Smarcd3|Smarce1|Smyd1|Smyd2|Smyd3|Sox9|Spi1|Spin1|Ss18l1|Ssrp1|Suds3|Supt3|Supt7l|Suv39h1|Suv420h1|Suv420h2|Suz12|Tada1|Tada2a|Tada3|Taf10|Taf12|Taf5|Taf5l|Taf6l|Taf9|Tbl1x|Tcf3|Tdrd3|Tet2|Tfam|Tlk1|Tlk2|Tnrc18|Top1|Tox|Tox3|Tox4|Trim16|Trim37|Trp63|Trrap|Tspyl2|Ube2a|Ube2b|Ube2e1|Ube2n|Ubn1|Ubr2|Uimc1|Usp16|Usp21|Usp22|Usp3|Usp7|Uty|Vps72|Vrk1|Wbscr22|Wdr5|Wdr61|Wdr82|Wdr92|Whsc1l1|Yeats2|Yeats4|Zfp335|Zmynd11|Znhit1|	
!	regulation of cell adhesion	GO:0030155	335	335	0.03858248	0.080435	0.58625856	0.635275	1.000	0.982		4632428N05Rik|Abi3bp|Abl1|Acer2|Adam15|Adam8|Adam9|Adk|Adrb2|Adrm1|Ager|Aif1|Alox12|Angpt1|Angpt2|Ank3|Ap1ar|Ap3b1|Ap3d1|Apbb1ip|Apc|Apoa1|Apod|Arhgap6|Arpc2|Atp5b|Atxn3|Bad|Bag4|Bcas3|Bcl10|Bcl2|Bcl6|Blm|Bmi1|Bmp4|Bmp7|Braf|Btla|C1qbp|Calca|Calr|Cask|Cav1|Ccdc80|Ccl25|Ccm2l|Ccr5|Cd274|Cd276|Cd44|Cd47|Cd74|Cd83|Cd86|Cdh1|Cdh13|Cebpb|Celsr2|Chrd|Cib1|Cited2|Cldn7|Clptm1|Cml1|Col16a1|Col1a1|Col26a1|Coro1a|Coro1c|Csf1|Csk|Ctnnb1|Cx3cl1|Cxcl12|Cyld|Cyp1b1|Cyp26b1|Cyth1|Cyth2|Cyth3|Cyth4|D930015E06Rik|Dab1|Dab2|Dact2|Dapk3|Ddr1|Dennd6a|Dhps|Dlg1|Dmtn|Dnaja3|Dnm2|Dscam|Dtx1|Dusp22|Dusp26|Dusp3|Edil3|Efna1|Efna5|Efnb1|Egr3|Emilin1|Emp2|Enpp2|Epb4.1l5|Epha3|Epha7|Epha8|Fadd|Faf1|Fbln2|Fermt3|Fes|Flcn|Flna|Foxj1|Fstl3|Fzd4|Fzd7|Gbf1|Gcnt2|Gpam|Gpm6b|Gsk3b|Gsn|Gtpbp4|H2-Ab1|H2-DMa|H2-M3|Hacd1|Hes1|Hsd17b12|Hsp90aa1|Hsph1|Hyal1|Icam1|Icosl|Igf1|Igf2|Igfbp2|Il12a|Il15|Il18|Il20rb|Il6st|Ilk|Irf1|Itch|Itga3|Itgav|Itgb1|Itgb1bp1|Jag2|Jak2|Jak3|Jam2|Kank1|Kdr|Kif26b|Kifap3|Klf4|L1cam|Lag3|Lama1|Lama2|Lama4|Lama5|Lck|Ldb1|Lgals1|Lgals3|Lgals8|Lims1|Lpxn|Lyn|Macf1|Mad1l1|Mad2l2|Map2k1|Map2k5|Mapk7|March7|Men1|Mfi2|Mia3|Mink1|Mmp14|Mmp2|Myadm|Myo10|Myo1f|Myoc|Nat8|Nck1|Nck2|Nckap1l|Ndfip1|Ndnf|Net1|Nf1|Nfkbid|Nid1|Ninj1|Nkap|Notch1|Npnt|Npy2r|Nrarp|Nuak1|Onecut2|Pde3b|Pde5a|Peli1|Pik3cb|Pik3r1|Pik3r2|Pkd1|Plau|Pld2|Plekha2|Plxnb1|Plxnb3|Pnp|Podxl|Ppap2b|Ppm1f|Ppp1cb|Prdx2|Prelid1|Prex1|Prkca|Prkcd|Prkce|Prkcq|Prkcz|Prkd2|Prkg1|Prkx|Prlr|Prnp|Pten|Ptk2|Ptk2b|Ptn|Ptpn11|Ptpn23|Ptpn6|Ptprz1|Pycard|Rac1|Rac2|Rac3|Rasa1|Rc3h1|Rcc2|Rell2|Rgcc|Rhod|Ripk2|Ripk3|Rock1|Rorc|Rreb1|Rsu1|S100a10|Sart1|Sash3|Sdc4|Selk|Sema3e|Sema4d|Sema5a|Serpine2|Serpini1|Shh|Smad3|Smoc1|Smoc2|Socs5|Socs6|Sos2|Sox13|Sox2|Sox9|Spg7|Spn|Spock1|Spock2|Spp1|Src|Srcin1|Srf|Stat5a|Stx3|Stx4a|Tek|Tesc|Tfe3|Tgfb1|Tgfb2|Tgfbr2|Tgm2|Thy1|Tnc|Tnfaip3|Tnfaip8l2|Tnfrsf21|Tnfsf13b|Tnxb|Tpm1|Traf6|Triobp|Tsc1|Utrn|Vav1|Vav3|Vcam1|Vegfa|Vegfc|Vit|Vtn|Vwc2|Wdpcp|Wnt4|Wnt5a|Xbp1|Zap70|Zbtb7b|Zc3h8|Zeb1|Zfp35|Znhit1|	
