Astrocyte	DentateGranule	GabaSSTReln	Microglia	Microglia_activation	Microglia_deactivation	Oligo	Pyramidal.Thy1.Hipp	Pyramidal	groups
GSE63617_6m_hp_VH_rep1	1.36704836998907	2.21803559668106	-4.71651627545345	1.04054480169108	-0.725064926891755	1.92255190755494	-3.19673480769603	-1.21371858607821	-1.21371858607821	WT
GSE63617_6m_hp_VH_rep2	-2.18980218659683	0.678404604453914	-0.283967571098157	-0.196046512495753	-2.60489743166594	0.686518047538875	-2.08852872980771	0.887784240327034	0.887784240327034	WT
GSE63617_6m_hp_VH_rep3	2.903049313513	-0.332981403150763	-1.47282997198095	1.36598749183067	-0.42439730759609	-0.0187346109594842	-1.00327732273781	0.786672519910185	0.786672519910185	WT
GSE63617_6m_hp_VH_rep4	6.26632147537518	1.55601064342724	-3.95209501214559	1.41670695069313	-0.530570945850224	0.637990404972264	-5.02247592198313	0.426044087919791	0.426044087919791	WT
GSE63617_6m_hp_VH_rep5	1.55841846117311	1.58651102532258	-1.68120130674999	-0.23345893023457	1.47807773959937	-2.48042135834069	-2.21027218973642	1.08246137002762	1.08246137002762	WT
GSE63617_3m_hp_AD11_rep1	2.95952452183309	0.613280337064191	-1.71323334076524	0.800751735138368	2.14175010330831	0.630045585006334	3.6713854035345	0.617571975106746	0.617571975106746	Disease
GSE63617_3m_hp_AD11_rep2	-1.41612312960858	-3.09507256283954	4.73332102370681	3.70533189647895	3.61739260105707	3.51699920697488	-5.50838814099525	1.04146582954203	1.04146582954203	Disease
GSE63617_3m_hp_AD11_rep3	-3.79935802485943	-0.578756787259723	1.75941818585327	-1.29873166929841	0.836347166765998	1.28419562589278	2.09150433606375	1.59314700326081	1.59314700326081	Disease
GSE63617_3m_hp_AD11_rep4	-5.10800970691146	-1.78298709080876	1.33788787494376	-3.27199901270475	-2.64374525143076	-2.36498743393648	1.54189885208389	2.49871648921552	2.49871648921552	Disease
GSE63617_3m_hp_AD11_rep5	-0.396767959193365	-3.04830622706985	0.850416901880822	-2.04669364778197	-0.552582306655309	-0.766488456365271	3.88813905912106	-2.74574615370811	-2.74574615370811	Disease
GSE63617_6m_hp_AD11_rep1	1.04569477205679	1.99208883521719	0.0426578025347467	-3.4418611320429	-2.98769509476644	-6.00654765987053	-3.05033882845572	1.70326261256076	1.70326261256076	Disease
GSE63617_6m_hp_AD11_rep2	-5.43347851542426	2.04708342521075	1.00198200035154	-5.50082352498896	-4.73549225229135	-6.21076911468855	-0.342951698955431	-0.72901434421351	-0.72901434421351	Disease
GSE63617_6m_hp_AD11_rep3	-3.15407381518627	0.833264733371412	0.860292065654762	-3.2441107428797	-4.13158247683926	-3.36391681057697	7.31260619259516	-8.84951145562701	-8.84951145562701	Disease
GSE63617_6m_hp_AD11_rep4	7.94042360376803	1.49176004018693	-4.12019181551877	4.55900924610873	3.08694434305501	3.70779454390687	3.67213747161126	-1.74127129296905	-1.74127129296905	Disease
GSE63617_6m_hp_AD11_rep5	5.53405815790689	0.569246827826639	-4.25658647987471	4.7512526517295	2.84377182234075	5.26658853400884	3.57475077602215	-2.22565633355727	-2.22565633355727	Disease
GSE64398_WT_2m_Hipp_rep1	-3.55007885532483	1.12817382793991	-1.58654863142381	-2.83809057775334	-1.44008450043959	1.43039044259647	0.135032357533185	-1.81933557571669	-1.81933557571669	WT
GSE64398_WT_2m_Hipp_rep10	4.50861887248303	1.37633061422535	-3.60163738681164	-2.80998643825701	-2.1176374417317	-1.47645798777206	1.25499820450556	-0.484193903899625	-0.484193903899625	WT
GSE64398_WT_2m_Hipp_rep11	0.951067275484829	0.745173661076728	-0.224074569091891	-3.2692490636076	-4.55141200196587	-1.67025573109976	-4.38364741893806	2.52028523536809	2.52028523536809	WT
GSE64398_WT_2m_Hipp_rep12	9.22549854550013	1.49910429966815	-6.33855985339304	-1.66058868855234	1.13169811489726	-1.26306059261247	8.94369456155583	-0.873562838783225	-0.873562838783225	WT
GSE64398_WT_2m_Hipp_rep2	1.42853650176351	1.41743512829638	-2.45717388689929	-2.23355738822759	-1.70067939217187	-1.29090820055829	3.15603591516483	-1.18333160302408	-1.18333160302408	WT
GSE64398_WT_2m_Hipp_rep3	1.57674534883865	2.90770811258939	-5.06056187716057	0.130638806906952	1.6034957833725	-1.21427214871703	1.84797400093643	-2.75403487553195	-2.75403487553195	WT
GSE64398_WT_2m_Hipp_rep4	0.342872423742873	0.845135970458985	0.581317730925945	2.72676764872553	5.565177835182	2.112617724821	0.529178960401337	-0.612837619833844	-0.612837619833844	WT
GSE64398_WT_2m_Hipp_rep5	-1.7643507470941	-1.91171637971105	3.1534615697428	-2.53708111361346	-1.80477136583564	-5.92749960657364	-3.56684749184419	2.47067088015919	2.47067088015919	WT
GSE64398_WT_2m_Hipp_rep6	-1.30996618857973	-0.225936782101087	1.24398119355981	-3.48328465552676	-1.27721654792154	-2.40283628638501	1.3290800373235	0.932187349373432	0.932187349373432	WT
GSE64398_WT_2m_Hipp_rep7	-0.224263494647178	-1.09702300093327	0.929369081817171	0.607773708777302	0.733406746230314	0.173911953938149	2.63595308335563	1.525214753229	1.525214753229	WT
GSE64398_WT_2m_Hipp_rep8	-1.5343087316197	-1.06255153915178	2.80280069460794	-4.27919184474331	-3.13451892214227	-2.72727666242584	1.54173429107544	2.32072135658486	2.32072135658486	WT
GSE64398_WT_2m_Hipp_rep9	-1.93045476141947	-0.288382012879787	2.8284174194594	-0.894956875707676	-1.18938926940749	-0.307505535120955	-0.132411791323612	2.00322446126194	2.00322446126194	WT
GSE64398_WT_4m_Hipp_rep1	-3.25071298650275	2.40069198776863	-1.51587216667952	-4.49882683678046	-4.23135767958247	0.170134719318907	-2.98723920801822	0.0488708721470164	0.0488708721470164	WT
GSE64398_WT_4m_Hipp_rep2	-1.28119873191199	1.26295013193296	-0.113568850621556	2.86304900856591	0.997664986357624	1.96319559412181	-0.984839558163105	0.378978773275334	0.378978773275334	WT
GSE64398_WT_4m_Hipp_rep3	-0.307532674938567	1.88942858420284	-1.05823617231637	0.840002161670667	2.45792885501683	2.9173484616527	-2.1228185257031	0.826528321329101	0.826528321329101	WT
GSE64398_WT_4m_Hipp_rep4	-1.18259391993162	-0.386086901421329	0.801260360807768	-4.72430580363871	-1.8732543159474	-2.00704202029166	1.20619380143336	2.64528359805463	2.64528359805463	WT
GSE64398_WT_4m_Hipp_rep5	0.327147132384934	-1.37575633679719	2.28212913747342	0.691402511814511	-1.14005114922498	-0.623747032827476	-4.63212324782421	0.719514696480554	0.719514696480554	WT
GSE64398_WT_4m_Hipp_rep6	3.16681284657329	3.08507767219176	-2.20183096815878	5.33001660463533	3.62080207676665	3.92844714444228	-0.109908824621977	-1.15266386778777	-1.15266386778777	WT
GSE64398_WT_4m_Hipp_rep7	-1.74023325761899	-0.0524340819587591	1.91730741273276	0.287545496868572	-2.26551192549316	1.27627112695741	-4.04671798336145	2.75627967995469	2.75627967995469	WT
GSE64398_WT_4m_Hipp_rep8	5.48834905894548	2.21341495825385	-2.63157435803032	-0.82057571237303	1.5026445761527	-0.893830175481499	-1.24369588936686	0.0904337391052183	0.0904337391052183	WT
GSE64398_WT_4m_Hipp_rep9	6.74330587823066	0.980244995663788	-1.02762133881064	-0.671904820715303	0.220344150304085	0.668197586088104	-3.03680664676426	2.21570855806597	2.21570855806597	WT
GSE64398_WT_8m_Hipp_rep1	-6.89018664786197	-3.67932443704815	3.72400457486903	-4.4732062685089	-4.6983503489116	-1.38584514198518	-1.42156219664062	-0.54555526334216	-0.54555526334216	WT
GSE64398_WT_8m_Hipp_rep10	10.5570998796287	2.74319702778332	-6.56692807227581	3.61874023602804	1.95808051394947	1.17656785255171	3.98312443604134	-4.18679690738434	-4.18679690738434	WT
GSE64398_WT_8m_Hipp_rep2	-2.34670122001257	-0.872124545499771	2.72567403779091	-4.38913165785001	-3.59340755669333	-2.72620580423529	-0.0386674401325667	0.1302203144695	0.1302203144695	WT
GSE64398_WT_8m_Hipp_rep3	0.507105345791758	0.976388248140659	-1.208687786919	-1.43239823177805	-1.9556553372998	-0.400365343594436	-1.74284850824242	0.485399169890007	0.485399169890007	WT
GSE64398_WT_8m_Hipp_rep4	2.47032306011556	1.15469252688032	-2.93424122095939	6.27066673526448	3.9573454172725	4.5282107274954	-0.2146919903645	-1.59489476621038	-1.59489476621038	WT
GSE64398_WT_8m_Hipp_rep5	-4.53157116675219	-5.17665083732512	2.74746922796617	-4.13215846703987	-4.04891392652045	-4.30101314375139	0.570760705467804	-1.31938266170599	-1.31938266170599	WT
GSE64398_WT_8m_Hipp_rep6	-1.73092998644469	0.847278912294175	2.32424491406423	1.3091389598061	1.38234919597072	0.811958403608511	-6.20920841677461	0.0215038848448506	0.0215038848448506	WT
GSE64398_WT_8m_Hipp_rep7	-1.95228423782456	1.00251174599848	0.797818276211995	-1.3732787932607	-0.752315012461599	0.817269361357227	-4.54939310218345	2.64649850932537	2.64649850932537	WT
GSE64398_WT_8m_Hipp_rep8	-2.6622127352724	-1.9241230949461	2.29978104830573	1.97080636754261	0.396549618436703	0.157165840111212	5.04056513688368	1.30650356589958	1.30650356589958	WT
GSE64398_WT_8m_Hipp_rep9	-2.53950655310305	-1.33966393171486	2.78709965718672	-1.83670042796356	-2.32890076812062	-0.565015098265611	-3.53866120924789	2.32620523865669	2.32620523865669	WT
GSE64398_WT_18m_Hipp_rep1	-2.02915499181551	2.06355494808533	0.0814022378034508	7.05626715984514	5.72768200364877	6.19218150951906	1.33098787410765	0.273657251654974	0.273657251654974	WT
GSE64398_WT_18m_Hipp_rep2	-2.27607200356324	-0.319427275335727	2.7124917451907	3.59805045137513	2.53501385553926	3.69967950529101	-0.88406472859473	1.03809256927029	1.03809256927029	WT
GSE64398_WT_18m_Hipp_rep3	9.55723634571345	1.1986691450237	-5.55985259418847	5.92951385795589	5.70651092175415	3.33877754131108	3.74308996602272	-0.159154669613315	-0.159154669613315	WT
GSE64398_WT_18m_Hipp_rep4	2.12687229271829	-0.509844509246772	-0.268667335622807	4.13829654909271	3.7531159324946	3.42567308217933	3.68595127775052	-0.194989036908586	-0.194989036908586	WT
GSE64398_WT_18m_Hipp_rep5	2.49248789715618	1.20750065949044	-3.62059080000657	4.29999232194903	3.43869015366909	4.18178469017617	2.82002710683792	-0.839737161018591	-0.839737161018591	WT
GSE64398_WT_18m_Hipp_rep6	-0.0699315748767286	0.989772388449003	-2.93903972773559	3.81486709524097	3.29309423890427	4.70055485865275	-0.314670332376211	-1.77928736136405	-1.77928736136405	WT
GSE64398_WT_18m_Hipp_rep7	-1.90107860234524	-0.663838703596175	1.95620654358142	2.3866969856566	-0.606839608934831	2.42758604758988	-2.85654377415043	0.746429852709033	0.746429852709033	WT
GSE64398_het_TASTPM_2m_Hipp_rep1	-0.144560232758071	2.68869546669523	-1.24453328190922	-0.361391542279475	-0.045863988574321	-0.238505767279173	6.01642042026507	-0.457570132799675	-0.457570132799675	Disease
GSE64398_het_TASTPM_2m_Hipp_rep2	-4.58049645328235	-0.0317063735752924	1.90421873244723	-3.19795583929704	-2.10166571052605	-1.80060639841615	-2.4769055821308	1.79620060352326	1.79620060352326	Disease
GSE64398_het_TASTPM_2m_Hipp_rep3	-2.27262583840193	-1.60291628664189	1.86584640764529	-6.1490036182254	-4.98949829699161	-5.80981026217961	-3.33516779379213	1.42489619152892	1.42489619152892	Disease
GSE64398_het_TASTPM_2m_Hipp_rep4	-0.557598132876069	0.3151130979107	1.75331329928991	-5.34462344865017	-3.26654293471667	-6.125681289784	-3.28214293223304	2.95058070983346	2.95058070983346	Disease
GSE64398_ho_TASTPM_2m_Hipp_rep1	-3.81996339389641	-0.238995209067528	1.75968969347685	0.879069023861818	0.212247950387479	0.549936506991261	-0.923353046476937	1.75897120115826	1.75897120115826	Disease
GSE64398_ho_TASTPM_2m_Hipp_rep2	-2.98640614813669	0.776726174049387	0.351720006699521	-1.58727806217615	-1.83703423199588	0.138811416339543	-3.23146274257582	0.975301955237191	0.975301955237191	Disease
GSE64398_ho_TASTPM_2m_Hipp_rep3	0.533445631431307	-7.02497974269721	5.61245864827468	-3.20167384400474	-3.68077838226822	-4.76437818672118	8.90321697067003	-9.27726211711428	-9.27726211711428	Disease
GSE64398_ho_TASTPM_2m_Hipp_rep4	-1.54915251335708	-1.50113861401213	1.26752583862478	-4.68007341458611	-3.41147475195261	-3.54672356962982	-0.698680032977524	2.72105095225905	2.72105095225905	Disease
GSE64398_TAS10_2m_Hipp_rep1	-0.569194321101115	-2.02295388927765	0.7977811562376	-4.78652090734682	-4.25469104564022	-4.42879057576173	3.67612818049403	0.414950708579203	0.414950708579203	Disease
GSE64398_TAS10_2m_Hipp_rep2	-5.18149163598135	-1.42547242015983	6.49315934206077	-0.29998410779339	-0.97807511945126	-1.27817093966787	-7.47154549968982	-0.0279242228562786	-0.0279242228562786	Disease
GSE64398_TAS10_2m_Hipp_rep3	-3.2311621757331	-1.001245348654	2.07604670707492	-3.4500271243386	-1.0370116627977	-1.69752006280566	-5.97377913651478	0.65231766456055	0.65231766456055	Disease
GSE64398_TAS10_2m_Hipp_rep4	-4.02822256203473	-1.68516641291592	4.40807175365994	-1.70228580552641	-2.54704391148519	-2.17105682073784	-4.27577554227672	1.45453941125981	1.45453941125981	Disease
GSE64398_TAU_2m_Hipp_rep2	1.23858872116209	0.228556861344867	1.85239443090397	-7.22231259395784	-6.4452953054595	-7.35821220202923	2.9793125054119	2.52387428344685	2.52387428344685	Disease
GSE64398_TAU_2m_Hipp_rep3	-0.00641548367198669	2.16210663890229	-0.983508298376575	2.79359440992836	3.46061483472048	3.07981880921206	9.42459099873093	-1.62925291914012	-1.62925291914012	Disease
GSE64398_TAU_2m_Hipp_rep4	-0.646610134279197	2.18677211416542	-1.69054286514207	-1.55963530344483	-0.285208883935875	-2.36400808520111	7.35733427092535	0.866359461834947	0.866359461834947	Disease
GSE64398_TPM_2m_Hipp_rep1	4.54291415404517	1.55204195653383	-3.17559502391464	1.1948571399069	2.01240268670399	1.48041319260205	4.93518413805049	-2.73365839195011	-2.73365839195011	Disease
GSE64398_TPM_2m_Hipp_rep2	1.74021032732084	0.159754145923264	-0.888770482359506	-2.29431450100169	-0.291900128887974	-3.0422728575676	0.439660745687365	-0.60305486606326	-0.60305486606326	Disease
GSE64398_TPM_2m_Hipp_rep3	7.54156909733952	0.547458071980075	-3.93335788981071	3.06054684386873	4.14867779034429	-0.110168262599932	8.61749317774929	-3.41118232997948	-3.41118232997948	Disease
GSE64398_het_TASTPM_4m_Hipp_rep1	-5.5729024619263	0.132656138698312	3.85885694745524	6.12319823389146	4.51962695702956	6.40254895674524	-4.84311506949765	0.11088890949751	0.11088890949751	Disease
GSE64398_het_TASTPM_4m_Hipp_rep2	2.82556524109754	-2.62490552867878	3.04156124054923	-1.07608238442655	-0.726767652227293	-2.5362903119494	-3.98227328903433	3.11047498805678	3.11047498805678	Disease
GSE64398_het_TASTPM_4m_Hipp_rep3	-1.71603189414389	-0.331648911219776	1.58705942670112	-2.71637594319829	-1.52552373214908	-2.10633902423308	-1.1760157658797	1.90428254235653	1.90428254235653	Disease
GSE64398_het_TASTPM_4m_Hipp_rep4	1.86728045939856	1.57047080785464	0.678437331358909	-3.50181535353547	-4.0385431634387	-3.20217478401518	-7.61384141951216	3.42262929590775	3.42262929590775	Disease
GSE64398_TAS10_4m_Hipp_rep1	4.31304942359848	0.310130388981757	-2.47290601463384	0.545730706555562	-0.252208869343217	0.15467557178928	1.15833956124075	0.983880752034747	0.983880752034747	Disease
GSE64398_TAS10_4m_Hipp_rep2	-2.40209003754703	0.487310576135278	1.79847674414522	-1.45808989352798	-1.24874354591806	-1.60172570183468	-3.17995584769379	2.05019437716588	2.05019437716588	Disease
GSE64398_TAU_4m_Hipp_rep1	-5.37854796484603	-5.96788624163459	1.95813798118803	-7.06614185422861	-7.29491639407307	-6.75733670736944	0.0603702784416283	-2.4083000401682	-2.4083000401682	Disease
GSE64398_TAU_4m_Hipp_rep2	-0.369547673067917	-1.97384399452684	1.60138694836771	-1.99541491731132	-4.71148489529024	-3.32661678428126	-0.586825839789951	1.36079592851571	1.36079592851571	Disease
GSE64398_TAU_4m_Hipp_rep3	-2.21037350114311	-3.86425886351345	2.41883289758076	1.44308731988901	-0.690729108357892	0.24893799508445	6.22273328254308	-0.362769962949206	-0.362769962949206	Disease
GSE64398_TAU_4m_Hipp_rep4	0.860648007687254	-8.9699352336318	4.51526943302749	-2.4386419215003	-1.46505467336576	-6.96950367192362	17.4099957795859	-12.3990513113161	-12.3990513113161	Disease
GSE64398_TPM_4m_Hipp_rep1	7.14374763628412	3.27966253666383	-3.88572778653593	-0.647514981624703	2.20614234771798	-0.601513632213092	-3.74344361982431	-0.294772495953894	-0.294772495953894	Disease
GSE64398_TPM_4m_Hipp_rep2	5.64168089669767	0.658611931997174	-7.32973709011013	17.3173829431443	13.2647006242277	15.1363625543156	-9.30313948587201	-4.56020802648228	-4.56020802648228	Disease
GSE64398_TPM_4m_Hipp_rep3	-0.495945278583735	0.58528708813759	-0.304471889990354	-0.295329789867606	-0.963691402850595	0.0079416060894495	0.66845790727288	1.8361335654537	1.8361335654537	Disease
GSE64398_TPM_4m_Hipp_rep4	1.84896773280748	2.11288012493494	-3.40329998771136	5.38646386266012	4.99724955690499	4.77113970023807	3.4960147273864	-1.00037637919921	-1.00037637919921	Disease
GSE64398_TPM_8m_Hipp_rep1	-3.47118154963663	-0.735978946950226	3.52336328241344	-1.73634764918212	-0.986266599802404	-2.32176545668822	-4.7931630886372	2.56207231912186	2.56207231912186	Disease
GSE64398_TPM_8m_Hipp_rep2	-1.5104963673523	2.58820103829097	-1.78308043673041	3.44613609405544	2.01214257164947	4.05076495862643	-0.213573411552643	-1.69780667852071	-1.69780667852071	Disease
GSE64398_TPM_8m_Hipp_rep3	-0.0402907348379529	2.36711169641194	-2.53006743216373	8.50968942616037	6.20934081980841	7.31445932678481	-0.191019736351678	-2.35746603468887	-2.35746603468887	Disease
GSE64398_TPM_8m_Hipp_rep4	-2.37625726330492	-1.70127815512293	2.79888195156614	-0.628453087342377	-1.67764781907765	-3.00845050381768	-6.46255097887062	0.682280187906412	0.682280187906412	Disease
GSE64398_TPM_18m_Hipp_rep1	0.0325832678949639	2.34600510959992	-3.01136846242203	6.33676035314068	6.60472159544167	6.5685814276538	2.93039181448965	0.0972550340866015	0.0972550340866015	Disease
GSE64398_TPM_18m_Hipp_rep2	1.05934640404191	1.76279544745996	-3.50522912910906	6.54736129736173	5.7407959954163	7.34637521334782	-0.321322937142638	-0.620753075195368	-0.620753075195368	Disease
GSE64398_TPM_18m_Hipp_rep3	1.84616591294993	2.37431677772176	-6.26297542095101	4.10505943442	3.35810603682654	5.78801286781023	-0.255738172370705	-2.46270225274108	-2.46270225274108	Disease
