Astrocyte	DentateGranule	GabaSSTReln	Microglia	Microglia_activation	Microglia_deactivation	Oligo	Pyramidal.Thy1.Hipp	Pyramidal	groups
GSE52022_4mon_WT_rep2	-1.38198793107017	1.71707543028168	-1.0887656837396	-5.87269790078608	-3.66333927416101	-3.65250161797004	0.559342820743462	-0.213412803404676	-0.213412803404676	WT
GSE52022_4mon_5XFAD_rep1	0.928620957492477	-0.795433603273619	-1.6278527617256	4.63293442994755	1.87288727403684	2.8446950242675	-1.58303717032026	0.709703406181624	0.709703406181624	Disease
GSE52022_4mon_5XFAD_rep2	-0.662375393775628	-1.57322552028604	-1.57941619094581	1.34576170931835	1.06326918140986	1.42820905205159	-1.22248940569478	-0.682343441983434	-0.682343441983434	Disease
GSE53480_WT_rep1	-4.47911324570038	-2.1392172888333	-0.18794551482544	-5.60417366280391	-4.39563592046416	-3.43066130295537	2.68402489532444	-0.0462740187224434	-0.0462740187224434	WT
GSE53480_WT_rep2	-6.33291416748606	4.85628346861508	0.239003198164319	-7.08552692328213	-3.85871523843562	-5.51055806772533	-3.40492981423322	2.63989299937911	2.63989299937911	WT
GSE53480_WT_rep3	-4.98273372586874	-1.41610008863589	-1.23223695338645	-4.85419448428665	-3.32888802721461	-3.33007120948647	-0.86008760848482	0.486115085639386	0.486115085639386	WT
GSE53480_WT_rep4	-7.37765034931595	4.55037724913562	0.243568288396992	-7.69481516128211	-4.97400211331612	-6.02357131704326	-6.1310081264934	2.58698317259773	2.58698317259773	WT
GSE53480_Tg4510_rep1	4.44384669590525	-0.759686551893511	-0.611003786838255	4.42980449273988	2.46281771938211	3.36034940157091	0.995831090931385	-1.49071339134667	-1.49071339134667	Disease
GSE53480_Tg4510_rep2	7.66151304635339	-2.51292724584195	1.13935030566337	5.9030554133681	3.93452575540235	4.99732636322401	5.13695385750152	-1.56667867064155	-1.56667867064155	Disease
GSE53480_Tg4510_rep3	4.58020657925165	-0.508057681364001	0.314356722644961	5.20580291965605	3.70137458233166	3.1152190580424	-0.820728715322531	-0.0596818067265592	-0.0596818067265592	Disease
GSE53480_Tg4510_rep4	5.86972415244788	-1.80930702804245	-0.0222710799359042	7.150287501055	4.89435709690567	4.4098290381596	2.59527215269765	-2.08614510415603	-2.08614510415603	Disease
GSE63617_15m_hp_VH_rep1	-0.934564992136037	0.796054430417667	-0.623306806614045	-0.785945456575278	-0.369958954184387	0.472684489944509	2.20879534788554	-0.332660634072315	-0.332660634072315	WT
GSE63617_15m_hp_VH_rep2	-1.01937608434518	-0.492715867427646	-0.629056997044009	-1.89228420448769	-0.532694197984893	-2.63031057298246	-3.30355262978913	1.71803403933109	1.71803403933109	WT
GSE63617_15m_hp_VH_rep3	1.36356921626246	0.391737867302743	-0.368147102795132	1.62842140344181	0.537030335678364	0.819897201204223	1.03000558386749	-0.538270509372414	-0.538270509372414	WT
GSE63617_15m_hp_VH_rep4	1.46370783222113	0.22386799536681	1.27259372725703	0.715498164389455	-0.400111300166039	1.02260518257619	2.34616112695366	0.328385232526543	0.328385232526543	WT
GSE63617_15m_hp_VH_rep5	0.654727735804794	-1.28023576118386	0.598640850067892	-0.744542573406896	-0.551839514083094	-1.17275723261358	-2.34553191928858	1.87437272987582	1.87437272987582	WT
GSE63617_15m_hp_AD11_rep1	-1.31964556318259	-0.638275873515497	-1.94862407900148	0.14010639663825	-0.209664430657022	0.451316396042385	0.71505468444397	-0.881766491119088	-0.881766491119088	Disease
GSE63617_15m_hp_AD11_rep2	-0.641719680395695	-0.336241380137532	0.334956339939444	-1.00299618043398	0.141630137389872	-0.308722488401358	-1.4340861036576	1.260438475183	1.260438475183	Disease
GSE63617_15m_hp_AD11_rep3	-0.674035236973771	0.240540742188087	1.54039229729977	-0.733466531442512	-0.613775755508639	-1.15502437093049	-0.942149178503054	0.451025078494182	0.451025078494182	Disease
GSE63617_15m_hp_AD11_rep4	-1.73360613019111	1.95028288795526	-1.52567917422181	-0.736846651329618	-0.6164213714601	1.07953844822202	2.96217645563423	-3.80384767529186	-3.80384767529186	Disease
GSE63617_15m_hp_AD11_rep5	1.57508184374921	-0.735733821656578	1.57883459115771	0.225598597545465	0.178701477284995	-0.44205000490514	-1.55510783279908	0.152806320693691	0.152806320693691	Disease
GSE64398_WT_18m_Hipp_rep1	-0.851474162963472	1.25040877827597	0.170146474098651	-1.77294798016124	-2.08043535631787	-1.41713445769868	1.79387342923261	1.18294399362048	1.18294399362048	WT
GSE64398_WT_18m_Hipp_rep2	-2.33144858051771	-0.35990352572689	2.6355544696134	-3.47228389102328	-2.6565983921965	-2.81686377974419	-0.0508102771713529	1.78015989401626	1.78015989401626	WT
GSE64398_WT_18m_Hipp_rep3	-1.38896144503603	0.870824935792966	-3.63313320775857	-2.387352085062	-0.548381335756576	-1.44665384746677	2.57712604101644	-0.0102832355363024	-0.0102832355363024	WT
GSE64398_WT_18m_Hipp_rep4	-1.94781415256451	0.267870587023665	1.20838813881064	-2.99315908663301	-1.99746374892632	-2.26691353801671	2.38618420974111	0.116761897054055	0.116761897054055	WT
GSE64398_WT_18m_Hipp_rep5	2.10974786672562	1.68272071796649	-2.36517076165043	-2.71278856669527	-2.64100705380889	-2.67724185919874	2.959141619657	0.297302516557506	0.297302516557506	WT
GSE64398_WT_18m_Hipp_rep6	-1.66346864586801	1.64942400893095	-1.43875397890258	-2.84978274314475	-2.61390680894681	-1.84078135425597	0.0175333939716461	-1.00350638832658	-1.00350638832658	WT
GSE64398_WT_18m_Hipp_rep7	-3.16870806958864	0.00363470358238935	1.74467052291203	-3.31744764797508	-4.1524779335464	-3.09234160637337	-2.51875576930772	1.20585655505605	1.20585655505605	WT
GSE64398_WT_4m_Hipp_rep1	-2.33752448491843	1.09914366999353	-1.2912479370073	-6.52503066856718	-4.92899501106489	-5.02784614648614	-1.239394673734	1.14866877341275	1.14866877341275	WT
GSE64398_WT_4m_Hipp_rep2	0.0514653163285421	0.814028936247869	-0.536426824022774	-2.79701162928521	-3.0206460708069	-3.08933815949458	-0.382129195940674	1.5421940566694	1.5421940566694	WT
GSE64398_WT_4m_Hipp_rep3	-1.44974651885315	1.68435781962047	-2.00016322315173	-4.57406009758453	-2.44515623952295	-3.0185278152284	-1.13452766073006	1.75886527201603	1.75886527201603	WT
GSE64398_WT_4m_Hipp_rep4	-1.10555325404085	-0.209780791542446	0.865376821032377	-6.51388527257347	-3.47803979613599	-4.72072441335291	1.25726392087112	2.47517157746201	2.47517157746201	WT
GSE64398_WT_4m_Hipp_rep5	-0.793795540456905	0.27421325444067	1.70006429548078	-3.61590113810862	-3.84724269916039	-4.00074624440813	-3.48264521608115	1.36917125040694	1.36917125040694	WT
GSE64398_WT_4m_Hipp_rep6	-1.07076616973417	1.98747092712675	-1.69022455809249	-2.37045652273778	-2.37334500787925	-2.6195534562176	0.138479660272479	0.198274743901338	0.198274743901338	WT
GSE64398_WT_4m_Hipp_rep7	-0.861771744665279	0.101477646098695	0.433747464861249	-4.03902295490427	-4.38060374450724	-3.8022385688324	-2.89087162985272	3.15915613092626	3.15915613092626	WT
GSE64398_WT_4m_Hipp_rep8	-0.462681322430721	1.35728511346302	-2.86780109523313	-4.97894604974455	-1.95150726049943	-4.1479942346142	-0.672044382914654	1.12634508145076	1.12634508145076	WT
GSE64398_WT_4m_Hipp_rep9	0.0852071268329183	0.094836543373788	-1.36762847325654	-4.71343956157001	-2.28249801245533	-3.53765756158225	-2.35648594233827	2.87889340416677	2.87889340416677	WT
GSE64398_WT_8m_Hipp_rep1	-4.79239587011699	-2.5322688864751	3.1053405744088	-6.73217490217666	-4.92944182847472	-4.62546749017372	-0.679948401413475	0.056910439661736	0.056910439661736	WT
GSE64398_WT_8m_Hipp_rep10	1.38258717893201	2.82017076348988	-2.89878824234859	-3.2133144372782	-2.17067173776573	-2.76848088703532	3.50276482522764	-2.88302637498689	-2.88302637498689	WT
GSE64398_WT_8m_Hipp_rep2	-1.42902786162877	0.247953216545793	2.95963801980751	-5.66449431937033	-4.50836055413559	-5.14059681779021	0.1041868481437	0.954272340624589	0.954272340624589	WT
GSE64398_WT_8m_Hipp_rep3	-1.5343199335121	2.01652389212731	-0.287667942739385	-5.0727926565539	-4.62864747519772	-4.0429197363544	-1.67425388923184	0.646464616050299	0.646464616050299	WT
GSE64398_WT_8m_Hipp_rep4	-0.937062732155233	1.64186336394338	-2.2961290727464	-2.47756639955021	-1.82285241303839	-2.5004379991896	-0.781924658339781	-0.0786103241080693	-0.0786103241080693	WT
GSE64398_WT_8m_Hipp_rep5	-5.13065082558694	-3.00472141074906	2.91267025518725	-6.78065764893579	-4.85053845150813	-4.64623041131001	-0.144483842297996	-0.357820188264225	-0.357820188264225	WT
GSE64398_WT_8m_Hipp_rep6	-0.468721045296837	1.44818611715452	2.10884054344006	-3.647281288056	-3.07244633219237	-3.526249751096	-4.094245431447	1.01762050199666	1.01762050199666	WT
GSE64398_WT_8m_Hipp_rep7	-2.0306955313988	1.8919868586288	0.726768963853853	-5.19850664581672	-3.03799904371724	-3.80952043423777	-2.53597464095405	3.11055561814513	3.11055561814513	WT
GSE64398_WT_8m_Hipp_rep8	-1.77149591411514	-1.70537817716104	1.61857722496252	-4.00631532835172	-2.94162994444118	-3.78962710271091	3.92706416454502	2.09569629023589	2.09569629023589	WT
GSE64398_WT_8m_Hipp_rep9	-2.3703657052564	-0.176277112914156	2.01773327768045	-5.22019694220743	-3.95520816042887	-4.5447689900652	-2.94811399525727	2.92083999894692	2.92083999894692	WT
GSE64398_het_TASTPM_18m_Hipp_rep1	1.05084831954761	0.916371964503781	-2.55782674450385	4.97272411382081	3.68585429286153	3.84902235947319	2.79982080614628	-4.97190757018708	-4.97190757018708	Disease
GSE64398_het_TASTPM_18m_Hipp_rep2	1.76764579768987	1.79534205066002	-1.59153405237895	7.52260141654625	5.52227383482812	6.68975331494318	-2.40751572510147	-1.27217532833492	-1.27217532833492	Disease
GSE64398_het_TASTPM_18m_Hipp_rep3	3.63249756038253	1.01966850029595	-4.9713976536628	9.01586998360527	6.04330365746237	7.07892067298363	-2.36459411482482	-0.761144317022205	-0.761144317022205	Disease
GSE64398_het_TASTPM_18m_Hipp_rep4	4.26620724939941	-1.45232311760338	-1.35550262973052	10.6502973271783	8.22544621925678	8.80271207448729	4.12875420339239	0.559059826021527	0.559059826021527	Disease
GSE64398_ho_TASTPM_18m_Hipp_rep1	6.6774600525715	-2.5400322753645	-0.614997038506084	15.0774567047565	10.9590441291206	13.0648461005941	2.85993999282802	0.190731512788126	0.190731512788126	Disease
GSE64398_ho_TASTPM_18m_Hipp_rep2	7.54740166185062	-1.98733669138574	0.386135447001207	13.0471709705217	9.35142917016391	10.1115405077028	2.8143894502865	-0.214935370718259	-0.214935370718259	Disease
GSE64398_ho_TASTPM_18m_Hipp_rep3	8.14818222725396	-1.09431308730249	-1.17136705706654	13.5681420428959	11.1479476341864	11.6896798286862	1.83805076007016	-0.541530555441378	-0.541530555441378	Disease
GSE64398_TAS10_18m_Hipp_rep1	-2.80950209156152	-0.316612565101095	1.45289378803924	-1.19127562632996	-0.403473048016475	-1.77673815470686	-2.92314392680647	1.6200508585779	1.6200508585779	Disease
GSE64398_TAS10_18m_Hipp_rep2	-1.54029482155314	1.1281689371404	2.15362283112864	-0.263339476229901	0.532582595118735	-1.00009688090417	-0.223475133890416	0.726405965570057	0.726405965570057	Disease
GSE64398_TAS10_18m_Hipp_rep3	-2.55089957297815	0.725538055145285	0.957853411247064	-0.500875912393822	-1.18002351812322	0.215221280080431	-1.88456985513766	0.941993383154375	0.941993383154375	Disease
GSE64398_TAS10_18m_Hipp_rep4	-1.33278187300241	-0.942055540888514	0.061657094653928	0.324746689545483	1.53989806389253	-0.581955587916781	2.50239876336475	1.12637867885829	1.12637867885829	Disease
GSE64398_TAU_18m_Hipp_rep3	15.1780820548867	-2.55421982217673	-4.39067568508735	17.7701328566434	14.7964313887628	15.6472263390585	4.96317024489091	-3.19759458466013	-3.19759458466013	Disease
GSE64398_ho_TASTPM_4m_Hipp_rep1	-1.24458200911889	0.349608555153519	1.90316835119542	0.570542169537288	0.778305093810547	-0.339601984378117	-3.17150066727719	0.880635740678301	0.880635740678301	Disease
GSE64398_ho_TASTPM_4m_Hipp_rep2	2.5546594722642	-4.24702160446472	9.95214722175976	-1.10615719858183	-1.11087982412204	-2.7904829214387	6.64200134179249	-5.93557819447238	-5.93557819447238	Disease
GSE64398_ho_TASTPM_4m_Hipp_rep3	-2.92180691497244	-1.63356020099444	2.89332540300953	2.1982987754447	1.89125950135111	2.251794404727	-2.36101487168539	-1.75802368969155	-1.75802368969155	Disease
GSE64398_ho_TASTPM_4m_Hipp_rep4	3.70757551577394	-4.33561764997257	10.3288572547631	-2.07084905908453	-0.59678036854199	-3.2497001583383	9.73737968045395	-8.91789933826783	-8.91789933826783	Disease
GSE64398_het_TASTPM_8m_Hipp_rep1	-1.14492525235662	2.29095196770807	-2.53613207661313	1.81298716904651	0.145583824677296	1.00479651171432	-5.66147086931885	-0.912342367232331	-0.912342367232331	Disease
GSE64398_het_TASTPM_8m_Hipp_rep2	0.154474048270353	0.459873563494459	-0.522170845703979	4.82326057213399	2.34166275011256	3.67064551710857	-3.09358620128077	-0.159176117279035	-0.159176117279035	Disease
GSE64398_het_TASTPM_8m_Hipp_rep3	-0.288533466861702	-0.469239175110786	-0.797025142687022	1.23339494285798	1.07285425445011	0.720205127491641	0.282380370962204	0.957488357176317	0.957488357176317	Disease
GSE64398_het_TASTPM_8m_Hipp_rep4	-2.59385978592306	-0.5212159889273	1.77035683126503	-3.30187897694372	-3.45057042882941	-2.21374500010379	-4.05283810340591	1.72929978529315	1.72929978529315	Disease
GSE64398_ho_TASTPM_8m_Hipp_rep1	4.79365006119044	-4.20292080855818	-1.94879262806588	13.4695705611644	9.37016494348963	13.3882333997952	8.31466757053759	-7.87725676473767	-7.87725676473767	Disease
GSE64398_ho_TASTPM_8m_Hipp_rep2	3.09949686114763	0.806327028468329	-4.31435173781239	8.12278653429845	7.00254616373892	6.99663088239773	-1.76529464524664	-1.38157324817951	-1.38157324817951	Disease
GSE64398_ho_TASTPM_8m_Hipp_rep3	6.24221241142258	-1.15360304722356	-3.55292263409015	15.7954858546399	12.0309887897395	15.5536273334058	3.34557056490776	-3.21696206927383	-3.21696206927383	Disease
GSE64398_ho_TASTPM_8m_Hipp_rep4	5.70339610578108	1.57579945573781	-5.23448170962391	14.4033492347629	9.67464410592456	13.563968008624	-5.55041930681543	-4.24616648514802	-4.24616648514802	Disease
GSE64398_TAS10_8m_Hipp_rep1	-4.09570897533771	-1.34223560612958	3.03399502643821	-5.93769412501166	-4.62605689689063	-4.98663532313674	-2.29433632585632	2.52334049973964	2.52334049973964	Disease
GSE64398_TAS10_8m_Hipp_rep2	-4.09713203492222	-0.188539739660412	1.66039307481301	-5.0905225865543	-4.71645068482424	-4.23833208250749	-0.724751257606701	0.189111619355443	0.189111619355443	Disease
GSE64398_TAS10_8m_Hipp_rep3	-2.05133669756568	1.45997528469524	-1.40646364908916	-5.13139239131864	-3.4288379032636	-3.64384708933852	-2.96951356470237	1.43728091018952	1.43728091018952	Disease
GSE64398_TAU_8m_Hipp_rep1	-2.32394503788973	0.299908087759182	0.196823047151846	-3.53553232448493	-1.42678848594008	-2.72980312455672	1.27236205047828	0.251796248535855	0.251796248535855	Disease
GSE64398_TAU_8m_Hipp_rep2	-3.54202236440363	-0.113009632775884	1.09048820827149	-4.86029320895938	-3.72021933747535	-4.4894347905156	-2.62727253001693	1.73239335449074	1.73239335449074	Disease
GSE64398_TAU_8m_Hipp_rep3	-2.84521205714455	-0.383150778692514	-0.556175340825831	-3.59713054049234	-2.51437548543135	-3.82676977022879	1.90719265735259	2.51963528610063	2.51963528610063	Disease
GSE64398_TAU_8m_Hipp_rep4	-0.379128191999871	1.09593772505516	-0.65439107062143	-2.58251739327976	-1.46207769718892	-3.02888533270496	0.952715885617205	0.425870850400253	0.425870850400253	Disease
