#2018-01-30 21:38:24: 
#
MANUAL INPUT GENE LIST

#
#Input expression data: 
#C:/AD/files_results/AD_mouse_model_project/mixed_model/random_intercept_include_NA_low_exp_rm//early/mixed_model_results_exp_corrected.Rdata
#
#Input gene ranking lists:
#
geneSymbol	GSE36237_HippVeh_WT_1	GSE36237_HippVeh_WT_2	GSE36237_HippVeh_WT_3	GSE36237_HippVeh_WT_4	GSE36237_HippVeh_WT_5	GSE36237_HippVeh_WT_6	GSE36237_HippVeh_WT_7	GSE36237_HippVeh_WT_8	GSE36237_HippVeh_TG_1	GSE36237_HippVeh_TG_2	GSE36237_HippVeh_TG_3	GSE36237_HippVeh_TG_4	GSE36237_HippVeh_TG_5	GSE36237_HippVeh_TG_6	GSE36237_HippVeh_TG_7	GSE36237_HippVeh_TG_8	GSE48622_WT_rep1	GSE48622_WT_rep2	GSE48622_WT_rep3	GSE48622_WT_rep4	GSE48622_APLP2KO_rep1	GSE48622_APLP2KO_rep2	GSE48622_APLP2KO_rep3	GSE48622_APLP2KO_rep4	GSE48622_APPKO_rep1	GSE48622_APPKO_rep2	GSE48622_APPKO_rep3	GSE48622_APPKO_rep4	GSE48622_N.dCKO_rep1	GSE48622_N.dCKO_rep2	GSE48622_N.dCKO_rep3	GSE48622_N.dCKO_rep4	GSE63617_3m_hp_VH_rep1	GSE63617_3m_hp_VH_rep2	GSE63617_3m_hp_VH_rep3	GSE63617_3m_hp_VH_rep4	GSE63617_3m_hp_VH_rep5	GSE63617_6m_hp_VH_rep1	GSE63617_6m_hp_VH_rep2	GSE63617_6m_hp_VH_rep3	GSE63617_6m_hp_VH_rep4	GSE63617_6m_hp_VH_rep5	GSE63617_3m_hp_AD11_rep1	GSE63617_3m_hp_AD11_rep2	GSE63617_3m_hp_AD11_rep3	GSE63617_3m_hp_AD11_rep4	GSE63617_3m_hp_AD11_rep5	GSE63617_6m_hp_AD11_rep1	GSE63617_6m_hp_AD11_rep2	GSE63617_6m_hp_AD11_rep3	GSE63617_6m_hp_AD11_rep4	GSE63617_6m_hp_AD11_rep5	GSE64398_WT_2m_Hipp_rep1	GSE64398_WT_2m_Hipp_rep10	GSE64398_WT_2m_Hipp_rep11	GSE64398_WT_2m_Hipp_rep12	GSE64398_WT_2m_Hipp_rep2	GSE64398_WT_2m_Hipp_rep3	GSE64398_WT_2m_Hipp_rep4	GSE64398_WT_2m_Hipp_rep5	GSE64398_WT_2m_Hipp_rep6	GSE64398_WT_2m_Hipp_rep7	GSE64398_WT_2m_Hipp_rep8	GSE64398_WT_2m_Hipp_rep9	GSE64398_WT_4m_Hipp_rep1	GSE64398_WT_4m_Hipp_rep2	GSE64398_WT_4m_Hipp_rep3	GSE64398_WT_4m_Hipp_rep4	GSE64398_WT_4m_Hipp_rep5	GSE64398_WT_4m_Hipp_rep6	GSE64398_WT_4m_Hipp_rep7	GSE64398_WT_4m_Hipp_rep8	GSE64398_WT_4m_Hipp_rep9	GSE64398_WT_8m_Hipp_rep1	GSE64398_WT_8m_Hipp_rep10	GSE64398_WT_8m_Hipp_rep2	GSE64398_WT_8m_Hipp_rep3	GSE64398_WT_8m_Hipp_rep4	GSE64398_WT_8m_Hipp_rep5	GSE64398_WT_8m_Hipp_rep6	GSE64398_WT_8m_Hipp_rep7	GSE64398_WT_8m_Hipp_rep8	GSE64398_WT_8m_Hipp_rep9	GSE64398_WT_18m_Hipp_rep1	GSE64398_WT_18m_Hipp_rep2	GSE64398_WT_18m_Hipp_rep3	GSE64398_WT_18m_Hipp_rep4	GSE64398_WT_18m_Hipp_rep5	GSE64398_WT_18m_Hipp_rep6	GSE64398_WT_18m_Hipp_rep7	GSE64398_het_TASTPM_2m_Hipp_rep1	GSE64398_het_TASTPM_2m_Hipp_rep2	GSE64398_het_TASTPM_2m_Hipp_rep3	GSE64398_het_TASTPM_2m_Hipp_rep4	GSE64398_ho_TASTPM_2m_Hipp_rep1	GSE64398_ho_TASTPM_2m_Hipp_rep2	GSE64398_ho_TASTPM_2m_Hipp_rep3	GSE64398_ho_TASTPM_2m_Hipp_rep4	GSE64398_TAS10_2m_Hipp_rep1	GSE64398_TAS10_2m_Hipp_rep2	GSE64398_TAS10_2m_Hipp_rep3	GSE64398_TAS10_2m_Hipp_rep4	GSE64398_TAU_2m_Hipp_rep2	GSE64398_TAU_2m_Hipp_rep3	GSE64398_TAU_2m_Hipp_rep4	GSE64398_TPM_2m_Hipp_rep1	GSE64398_TPM_2m_Hipp_rep2	GSE64398_TPM_2m_Hipp_rep3	GSE64398_het_TASTPM_4m_Hipp_rep1	GSE64398_het_TASTPM_4m_Hipp_rep2	GSE64398_het_TASTPM_4m_Hipp_rep3	GSE64398_het_TASTPM_4m_Hipp_rep4	GSE64398_TAS10_4m_Hipp_rep1	GSE64398_TAS10_4m_Hipp_rep2	GSE64398_TAU_4m_Hipp_rep1	GSE64398_TAU_4m_Hipp_rep2	GSE64398_TAU_4m_Hipp_rep3	GSE64398_TAU_4m_Hipp_rep4	GSE64398_TPM_4m_Hipp_rep1	GSE64398_TPM_4m_Hipp_rep2	GSE64398_TPM_4m_Hipp_rep3	GSE64398_TPM_4m_Hipp_rep4	GSE64398_TPM_8m_Hipp_rep1	GSE64398_TPM_8m_Hipp_rep2	GSE64398_TPM_8m_Hipp_rep3	GSE64398_TPM_8m_Hipp_rep4	GSE64398_TPM_18m_Hipp_rep1	GSE64398_TPM_18m_Hipp_rep2	GSE64398_TPM_18m_Hipp_rep3
Nr4a2	0.290140809853382	-0.498180486440404	0.279914568889643	0.366523244461485	-0.531595900850519	0.105869426082998	0.0528917657948202	-0.104026278685685	0.137865474866782	-0.43423657204271	0.216339747693681	0.102916712652489	-0.0658277745394429	0.300207302102704	-0.070960811911732	-0.50647245744022	-0.543344613761077	0.0624569564761241	-0.432726201003991	-0.265157326963674	0.212258525122234	-0.116267791182857	-0.0517034373881113	-0.150764847785366	-0.0953148542474782	0.362429655368899	-0.31909211856293	-0.160009098006938	0.259560483198221	-0.115143998233039	0.108371396167614	0.152087722565392	0.562475838087787	-0.150643930511437	0.0621314548759599	0.468410005905335	-0.621610536493687	-0.304952070154753	-0.0616199568945301	0.428180545395493	-0.0275500248333049	0.658728264299771	0.272002064078736	0.370134343313474	0.119315970207099	0.0257443273298215	-0.634887822243581	0.297903185044023	0.271043221594399	-1.71188219118019	-0.589095429115623	-0.300593683186699	-0.244158924958821	0.377076694386227	0.544571815789666	0.0820897881630742	-0.597845778841078	-0.672547320356086	0.160395211634627	0.597730073869737	0.0189000230835124	0.0871669896340936	0.59157630084197	-0.012997545027412	-0.101973695287123	-0.153959273743054	0.0319798013870685	0.688435053272485	0.0707851463324971	-0.311358102672191	0.443521867889116	-0.182606406723112	0.791645379657487	-0.204094993102375	-0.675019294002338	0.0601883270170607	0.164025062813709	-0.363554159419943	-0.446460782871286	-0.228117901680086	0.401009117854489	0.321260923716975	0.644530409218001	-0.502314058002501	-0.126083036677013	-0.470091930143875	-0.0749941630516933	0.157426540391461	-0.481088975204292	-0.181363738718375	0.0170738646683439	0.0480744826713586	0.484000911933828	0.506576358536453	0.0802876010803661	-0.202870885294827	-1.75853455000997	0.579630601753275	-0.119614069855267	-0.249462383535734	-0.349110383232029	-0.156847338542148	0.538968597169067	-0.324823090149279	0.0833409467837054	-0.468871459309522	-0.508353275069835	-0.812883882619607	0.110483849801351	0.789595004668477	0.614962586117851	0.34233081621338	-0.190729385644559	0.353240615425749	-0.146762857167468	0.348794849001765	-0.159520610136337	-1.91700645782772	-0.648769186030615	-1.03025997915529	0.530105271180719	0.0865687048751251	0.183168937597074	-0.775816255274638	-0.844998015963249	-0.336877517523957	0.223346534335708	0.0640560154412508	-0.0807130237774292
Nts	0.807166239107459	-0.19549361854948	0.0313758670102482	-0.487501307517909	-1.2531316330123	-0.529292838467447	-0.961319917247746	0.117759272598508	0.32008794034375	-0.384110667073036	-0.528128233213781	0.751156915355643	1.66800587961558	0.992690093421058	0.0601047699582136	0.490907059749446	0.167356606812133	-0.261326315422403	-0.0463140527031047	0.446944460324596	0.574212697397936	0.401562823854254	0.11233130083901	-0.209725198260873	0.0439741232674233	-0.253198140581686	0.329083608696752	0.231100401275626	0.534532439743066	0.27482177635944	-0.29121038365132	0.0744852245846452	0.451843634124891	0.483478842956568	-0.336900960092536	0.335651476792571	0.121625159839089	-0.612595192732067	0.0454100704908793	-0.0952079035651723	-0.833828330239698	-0.0465015375891999	-0.24447621507596	1.57671448110398	-0.170105681797359	-0.000213001810560165	-2.45668164879128	0.376896617321463	0.485101069131738	2.32947208127941	-0.526914963129767	0.418912029418283	-0.442096536772823	0.435974930698682	0.309323426659878	0.520353755358143	-0.596990541373623	-0.239393018335748	-0.0244337497125997	0.542073975333482	0.215765108875543	-0.342222942384047	0.539913471570315	0.207274441040342	-0.0244337497125997	0.0764003943187443	0.0799222890063032	0.646312413174011	-0.319942328436173	-0.529077691019301	-0.509072098470455	0.360251568956856	-0.143610250343816	-0.338034472051492	-0.431702274107972	0.343664203812141	0.614614698373591	0.676312006555153	-0.573820938305519	-0.0237593279398283	0.382088338530274	0.32749856048368	0.447556139366387	-0.690541342867246	-0.0366862284691543	0.485702485959512	0.62065831058357	0.571719339462475	-0.732078475499262	0.245318084764601	0.394127000785807	-0.157522445812887	0.549871751353444	0.595179719609715	0.214362611201045	0.0876094558840634	1.55103038762217	0.521838806910234	0.360251568956856	0.217137723758708	0.0059773852375109	0.345939240538628	0.304220259106687	-0.0360137824920459	0.447556139366387	-0.436081462931893	-0.39841007742454	-0.288021667781083	-0.460726486725049	0.0916385341563828	0.641897654059767	0.705478475384425	-0.0197528818292758	0.322682666561438	-0.380651013353235	0.370821013900898	-0.679017958599736	0.442975268195073	-0.031153923198711	0.407097169843778	0.496363080340893	-0.487571797659496	0.0502490374591797	-0.775203877199879	-0.899315878919204	-0.0641340488353466	-0.267157224504174	-1.34941789816321	-0.259001174285229
Pde1a	0.144545424795579	-0.0644756984686605	0.0749988766733942	0.0045593635856811	-0.246654094929461	-0.473427006741797	-0.121081059787405	-0.18636537087824	-0.15761174660288	0.0327132688807001	-0.229594905614185	0.127980220521541	0.179839859832299	0.177807260711122	0.149715013392649	0.51591911831453	0.0791591351727519	0.0192695162715655	-0.174173525200542	-0.206944320029637	0.343147698875436	-0.188671075698579	0.23473927792803	0.0942798727786283	0.16407761598559	0.0580627626781283	-0.0519412854896899	-0.196753830339174	0.0231297528256693	-0.227391129447305	-0.0184557218312076	0.0360974601743429	0.135600049741223	-0.0937801539789334	0.380663908628627	0.420169044740549	-0.00638903039833849	-0.0626346311830108	0.186480519355129	0.0866945232397747	0.0688760376577502	-0.183179935093539	-0.186292702023735	0.177898692569038	0.257905881469002	0.461307131876499	0.245869197767066	0.0677314340872286	-0.145673848214004	-0.53094733709854	-0.0379617558181184	-0.154663471327192	-0.256758996988594	0.0711309329055272	0.431212714339079	-0.269640111126913	-0.170114103355774	-0.685147215956585	-0.672355697659199	0.249892489084337	-0.0245996490975564	-0.0245996490975564	0.358344269884375	0.496034427519591	-0.0718645298542189	-0.192321483381424	0.343259322174584	0.313682982229084	0.106115250483503	-0.025356461843101	0.684823538123561	0.281824733344484	0.545103151818809	0.358344269884375	-0.301493937141087	-0.129906660788135	-0.308524493434035	-0.244056634958779	-0.0120986435946211	-0.379020990754077	0.47754414211999	0.358344269884375	0.472948455890224	0.118703419206742	0.307401532665606	-0.296457850358109	-0.254022399362873	-0.580262300596168	-0.641099831802281	-0.216919833580468	-0.588196201906666	0.506064589691816	0.049255655028805	0.610482864550113	0.73652968990052	0.325149115367422	-0.584929913480591	0.838902622477939	-0.00371517243638131	0.118703419206742	0.149546209384889	0.688011105272992	0.34048142980425	-0.757428459576181	-0.0283815223745059	-0.346042479129943	-0.317039247598535	-0.660003688051445	-0.0344931078752033	1.07141497341916	0.485522848403658	0.927327629699404	0.472034243171743	0.314545094066569	-0.467225808366397	-0.0949842490988058	-0.417172452908668	-2.49266013060333	-0.0764703326982339	-0.900999618508454	0.352065221388569	0.151039353426947	0.690377344350088	-0.227561013609654	-0.68775375029329	0.0523996167070404	0.565911795777168	-0.189947868797754	0.00225794561910497
Ppp3ca	-0.178958656425191	0.0752335848550558	-0.128138732783009	-0.0649432408637587	0.0604607829996233	0.0752335848550558	0.119573148934041	0.138297323880462	0.00264400724364222	0.104086590204499	-0.0388749260093508	0.0895638705166064	-0.103719038652672	0.0604607829996233	0.00264400724364222	-0.025325834353513	-0.0918818220725637	-0.0759979935804971	-0.0075966886046448	-0.0167336747925777	-0.129190078294123	-0.0839691384776309	-0.0612422820076031	0.0107443385081893	-0.0759979935804971	-0.100098978661347	-0.107663082512774	-0.0612422820076031	-0.129190078294123	-0.0691319766624385	0.0107443385081893	-0.114528273645256	0.132551987006025	0.41871231242585	-0.163437457338768	-0.0716767720607017	-0.556744502079971	0.0333456015837985	-0.15021869702359	-0.269975455153171	-0.0254277490130566	-0.185739279700456	0.337752914111723	0.00534560629864878	0.235616923145065	-0.235385634310802	-0.0418105870714367	-0.242318047099555	-0.14323296141065	-0.163437457338768	-0.0865846833683737	-0.0566400066261625	0.143671783113119	0.325370582663028	0.274487694916125	0.511461179443181	0.343786820111424	0.100656947020179	-0.11675025506969	-0.256066885476194	0.00677826279850891	-0.222464237808824	-0.141759795008015	-0.205923447647166	0.0175579984405445	0.0873181201196367	0.143671783113119	0.129696217516255	-0.141759795008015	0.19113675701189	0.143671783113119	0.143671783113119	0.175421151623706	-0.11675025506969	0.365259795336112	-0.190661600238183	0.143671783113119	0.0630684475653602	-0.424108482504984	-0.213940478236347	0.175421151623706	0.0630684475653602	0.0283973941286799	-0.401578762531624	-0.333838454171808	0.0523805649350724	-0.134044324119774	0.19113675701189	0.129696217516255	-0.11675025506969	0.0749235963708337	-0.072717680266754	-0.341497165763018	-0.0370704799763075	-0.264995174794201	-0.125688827633429	-0.394048996757959	-0.0551939453601022	-0.0913635051324952	-0.387017614379154	-0.190661600238183	-0.295786007784663	-0.0370704799763075	0.129696217516255	0.343786820111424	0.0630684475653602	-0.0634104973014562	0.100656947020179	-0.280128417696627	-0.167114187169304	-0.304676053140881	-0.0634104973014562	-0.0551939453601022	0.0175579984405445	-0.00394195500603267	-0.239410011622928	-0.295786007784663	-1.69466795402452	0.175421151623706	-0.646942078410634	0.00677826279850891	0.274487694916125	0.00677826279850891	0.274487694916125	0.00677826279850891	-0.394048996757959	0.129696217516255	0.291479015751602	0.385987135728259
Psrc1	-0.422804642421521	0.0362334195972762	-0.065306068847292	-0.119206961601643	-0.522396320520918	0.195194987130888	0.315820820288868	0.274139747872042	-0.346667730018922	0.148735902245592	-0.348591256722083	-0.0269403628228657	-0.107540687174005	-0.0291846185639129	0.27356989041037	-0.0699646745833373	-0.144185571670084	0.208967903077814	-0.152509331848048	-0.0954297097744314	-0.294228302138102	-0.171598059677793	-0.226073937022092	-0.268992654827907	-0.232325909070095	0.312989803580654	-0.167098423978192	0.0190829241641532	0.0155061791829247	-0.0531149667900124	-0.149033446325911	-0.03336640693903	0.742642931183747	-0.207557930548548	0.263783835587404	0.472691463357366	-0.0212081801369202	-0.204418695391219	0.0230094209606619	0.122975565868323	0.265876649603062	-0.0212081801369202	-0.0882987724644781	-0.175527870357866	-0.123892163081461	0.0318472091558935	-0.706654852671427	0.327601661037741	0.0669728246473387	-1.56518889812746	-0.0377835299096052	-0.0795091934929761	-0.445827473810413	-0.358454359869901	-0.191022898432538	-0.288677858208616	-0.134057015072027	-0.0163508274155459	-0.111379749778697	0.368720699133966	0.178336799928855	0.205307073082886	0.0872114432833833	0.0236902089173974	0.148256551485296	-0.143503048123668	0.14689372894682	0.548741327059236	-0.246489431187497	-0.212231024250459	0.212809173269003	-0.128613702919344	0.133548239324972	0.271214445759621	-0.51190677746674	-0.188601768779684	0.0273355635910839	-0.617089686351513	-0.241383055983181	-0.0294790727591021	0.261979245461317	-0.00748025108691053	0.0831933819662307	-0.0635939541528927	-0.221194880048005	0.159636270843285	0.404039349272176	-0.076230736551282	0.203861576832954	-0.176312657540107	0.413540525194931	0.119535606056496	0.0155451081681814	0.22421100968721	-0.218755782258388	-0.471364934326988	-1.30227612953667	-0.0981248045112935	-0.0547666241835323	-0.513797009049552	-0.0493195031560809	-0.426918495258624	-0.103926607880199	0.202313191680653	-0.149182635829753	-0.593766364181317	-0.207463097310463	-0.0855229349115021	0.379606068569016	-0.371908225651701	-0.256674470996735	0.097136188212561	-0.0981248045112935	0.222912698237666	0.452940280133092	0.109739119385107	-0.0672952182625268	-1.34187639347351	-0.0472525266068118	0.518806560596532	-0.242459440655632	-0.266390704547539	0.435350273905273	0.187282016506542	-0.167118678777941	-0.0974521040315945	0.165019959532267	0.372629744920488	-0.22247241030546
Rspo2	0.89866811895368	-0.199464594498249	0.694224660395752	0.633569947654923	-1.06130545614445	-0.340602576520514	-0.262006994027722	-0.588682213838615	-0.65188813685449	-0.0493830758132123	-0.467856219354363	-0.0493830758132123	0.589735612336554	0.156905408916041	0.329693892987272	0.462138869993291	-0.118880565424496	-0.204616663994413	-0.102928723900908	0.215684990935992	0.116043828296078	0.399161155968647	-0.0943504103467063	-0.271245035967672	0.153342791137582	0.0128123546728158	-0.18910404729923	0.0954223101427658	0.337932730652597	0.132731425527156	-0.245546714814209	-0.187597129816192	0.574275642452973	-1.05390179977075	0.0556022076666043	0.446071849598559	-0.0671609454951021	-0.25180769546969	0.531677365979649	0.653824150262846	-0.263749870140567	0.183677710614321	-0.0693489419423727	0.106750488044126	0.272283237552617	0.786062586461371	-0.635992334206538	0.634119587253517	0.398091545978035	-1.89064751467439	-0.503081579286352	-0.797248989124091	-0.539720140106406	-0.740036656832221	0.669084688656488	-0.38150586434128	-0.277755779509548	-0.472414323450391	0.295543410472709	0.605947810630528	0.18454222829118	-0.0306520757670068	0.413791272384664	0.337892331545559	-0.0228566330706563	0.409723171936509	-0.186367829692974	0.239543446463156	0.117786145125844	-0.665329980598402	0.423179095268916	-0.211105763856851	-0.0672611069634357	-0.525294694143629	-1.40290898158075	0.148369088190215	0.332431461179967	-0.204333266501383	0.137440831361374	0.400325075458831	0.141312590709102	-0.112882621411583	0.326837927078284	0.252116042926037	0.232640478039386	-0.414601336191713	0.446790534417996	0.105148785513761	-0.587817766103734	0.250229859181923	0.124506521843646	0.124506521843646	0.407234612722551	0.527808301366989	0.150807184248745	-0.134955114345745	-2.88027071520031	0.527808301366989	0.300775250595345	0.374690269150062	0.275061512219439	0.19750645852978	0.539503260164006	-0.275188499071982	0.397931965308763	-1.04439798972391	0.647790795009232	-1.07910511054053	0.34977323549251	0.521905259198409	0.530966895143379	1.23080791769134	-0.239771597987762	0.302044976821971	-0.544401570007516	0.730980968903541	0.198806875812505	-1.87497501247912	-0.191736811821441	-0.730222903408054	0.336098880261204	-0.621902077760623	0.613768348177931	-0.884890539017585	-0.229619626842162	0.471597432923462	-0.313715831698373	-0.244415207428785	-0.675972575723498
Runx1t1	-0.105251972673017	0.0900291194909535	-0.0583315499510437	0.129997185491677	-0.304737883989231	-0.0267288464914852	0.37146835719828	0.0655570957561356	0.025838921834513	-0.139676328880119	0.0458534565604456	-0.355516495713424	-0.137610948151545	-0.0665239498991852	0.119802598228508	0.0206677587481376	-0.309946948805528	0.0673109408405352	-0.430067626839239	-0.148634346221687	-0.148634346221687	-0.0444074758398738	-0.0198222712034521	-0.103741997122459	0.0693292842834516	0.0133244993641952	-0.105952097582088	0.00963731703890325	0.186240662004952	0.143303012061409	0.0724321468118561	0.0910115245278966	0.229816172270146	-0.192646433813396	0.318868161603826	0.239719316373433	-0.489215683899431	-0.248208896955335	0.123791556035941	-0.00729137252475986	0.208508908049982	-0.0837542276119745	-0.445832564866601	0.150537668838583	-0.0426024883155343	-0.279316288266349	0.187496913405212	0.223649046149493	0.148638895045776	0.0359744945194702	0.11347678448942	-0.30136365189513	-0.474851881906908	0.104672384745518	0.508367465854107	0.0617121101187887	-0.00255193046864299	0.0881972662591615	-0.127371086370985	0.32948187671173	0.260486109189301	0.0667013916056529	0.216603387649849	0.0266512686217784	0.38461816465262	-0.221912141727907	-0.204750030182616	0.184239954011556	0.163135885214624	-0.557996074398991	0.0378431733843829	0.154374992555061	-0.214875053794332	-0.133459793839071	-0.228948608462305	-0.0373598710833889	0.401472630967513	-0.0237395881682936	0.170368163414064	-0.357838961597704	-0.0250400657250314	-0.00837010522244341	-0.133459793839071	-0.284452999337036	-0.218424893446672	0.231811657121678	0.116985541980634	0.0966577766424006	0.179215428470679	0.0315552270660557	-0.178690002425258	-0.125044995307777	0.477837312201984	-0.0773995476431093	0.00608034571138205	0.163694352895481	-0.0839109759852956	0.295976628924409	0.334991548465435	-0.286260295852902	0.0972178645151462	-0.114592891708185	0.216032993073135	-0.314120765951808	0.0448594931431625	-0.540622436576159	0.39132689548137	-0.0993628821896291	-1.10160814251709	-0.262153338961983	0.179872426798592	0.574214534660772	-0.217325121430834	0.0823271883877101	0.424995013238906	0.471748862742134	0.231194796159032	0.14082731721993	-0.107563269984825	-1.31190307583542	-0.00668739788734918	-0.400311667949333	-0.0255723271262109	-0.540622436576159	-0.299979038358934	0.0960916283041122	0.0185231247571238	-0.0568808433669155	0.0661527244737545
Slc17a6	0.559749202685252	-0.975950582092783	0.886914881053318	0.597022182225489	-1.15302880571608	0.833864081425498	-0.447502553150015	-0.550865545046599	1.17462792899538	-0.985159761960425	0.949776559172374	0.429119813389795	0.408504054567391	0.679324365126938	-0.587389400836513	-1.32958360401753	-0.0544567574932611	-0.264813055601509	-0.00447936729071685	0.299794890425233	0.335715175570408	0.417267256004838	-0.0157842058033619	-0.0850952142703054	-0.0735433549217159	0.0262513475087296	0.0104512355080786	0.161847130082252	0.409888478473174	0.241525964486936	0.118645058956549	0.0898270018517966	-0.563680535769752	0.0597756726728598	-1.05557071332538	-0.196137266560068	-0.403542297328924	-0.016333890306365	0.921539089981826	-0.29031707908004	-0.733159366176471	0.0170395094267164	-0.620366398271699	-0.230767390407665	-0.978981028595955	-0.981371334178113	0.0242526213128915	0.626520897555714	1.22142094473517	2.51853920969801	0.893591861128794	0.589462323956148	-0.892254533697944	-0.637266137331519	-0.408625640317709	-0.0112298695763968	-0.303854394469383	-0.714467976181353	0.537485550144032	0.632579014145467	0.487777764541043	0.539605648950488	0.632579014145467	0.394380339923547	-1.65904830677491	0.105951734323202	-0.193145940630032	0.656247324591494	-0.37370200973559	-0.459552086505647	-0.661317198387017	-0.424146095971981	-0.166085135140902	0.210924220064342	1.53395712557909	1.28289187847292	0.122107970448624	-0.152584487767305	0.32325589953115	0.615047413296061	0.583797564841833	0.487777764541043	1.09581332190947	-0.45313919363295	0.370046667612684	-0.376040363000786	0.499270780855301	0.549397582530629	-1.59601446792678	0.355717561641862	0.158998478986865	0.264799599660471	0.167064629785076	0.278472369672867	-0.0897462651019154	-0.869653538703593	2.52776277753116	0.234200642325163	0.30699157304716	1.2239707837573	-0.211761183948152	0.538581388260905	0.744135621723128	0.422380281584889	-0.0534867712597631	-0.0794112160180234	-1.22640585962689	-0.317299031244069	0.365542390788866	1.28087835706807	0.432711600988771	-0.0846070201596092	-0.68423263122795	0.827294796871819	0.172067453541709	0.20490418693857	1.07019585483408	2.94081134104654	-1.27387259653706	-2.4943012897636	-0.0819232835653914	-0.34287208547565	0.665505674690554	-0.0534867712597631	-1.01117642548654	0.665505674690554	-0.755275848971571	-1.90229298662237	-0.760126656987225
Sorcs3	-0.154335418976016	0.123078041825158	-0.0186130410496599	-0.0487604958654373	-0.0471178297733825	-0.137671829547898	0.0658374507609789	-0.0837529699680424	0.114933434080399	0.189506047552996	-0.165595010117638	-0.0594609418083625	-0.0767714313779244	-0.0620380709359658	-0.0658688643472534	0.295503775145844	0.0996437075661554	-0.334458432888976	-0.18964367337226	-0.0588552831633216	0.0779837105640748	-0.115262342764519	-0.198026038245171	-0.0643958864291658	0.253994875746066	-0.0103784251323038	0.0361140636421151	-0.0536247826560992	0.239348721555764	0.0426448721424482	0.211331698601393	-0.102887521213527	0.0141123956719484	-0.176423070837517	-0.0441325687193332	-0.318944070687421	0.284788947827844	0.423022601039682	0.319554683226735	-0.036014105635136	-0.162576380350297	0.0665729260668959	0.0921701513614765	-0.528757757373727	-0.214786300076819	-0.128911659688216	-0.378112321202424	0.0322973442976275	0.241165786188854	0.323027986527173	-0.0911729306319833	0.0863064113757206	0.238599978214307	0.059590613483806	0.0124858830894468	-0.178335131665735	0.08782589168705	-0.288964030509717	0.234182780084964	-0.0182023835885072	0.326929802408447	0.020291328677331	0.0336133461019656	-0.0259096084572352	-0.163626668537008	0.241195489484813	0.00885642310267087	0.112688092840417	0.058093409461323	0.0296095205136133	0.191191909701619	-0.219814226474838	-0.103322396728075	0.633571738563178	-0.36561763117234	0.272274969004108	-0.130450678875306	-0.00814315130867627	0.0375649217299223	-0.106930691126573	0.0565003088628213	-0.0509445119211005	0.0187798128555077	-0.0880379675942784	0.07232891699684	-0.161321514146753	-0.17014181823575	-0.450531252774477	0.0978655906289827	0.100941352472315	0.0058260533829646	-0.0014251690685132	-0.0014251690685132	-0.0336013881139277	-0.0639609615935726	0.0156388004036518	-0.114053792654824	-0.0142642833991218	0.101687271611208	0.434487854383196	0.142751751957436	0.145870285317425	-0.0320007652804186	0.344929341216382	0.0955906766918311	-0.0554968116541623	-0.199663083807616	-0.141285147065064	0.322443337708794	-0.124917289172238	0.0110614828019617	-0.0320007652804186	0.00337537029258961	-0.346409153692669	-0.103322396728075	0.125509906715653	0.173063044561047	-0.765631307240561	-0.0949809006571378	-1.06548759191222	-0.0833950391972316	0.0110614828019617	0.181106171609599	0.0910055751108771	0.119010900613583	0.164173321029281	0.0281992626067549	-0.106930691126573	-0.0382100266352854
Tenm2	0.206966230915077	-0.0792487442255005	0.324533854204059	0.307442274421085	-0.222116085800014	0.0816679666243783	-0.016664266799939	0.0567229536129545	-0.0118282823113383	-0.0293532318632561	-0.0632462263301949	-0.0576442996815878	0.138516077992108	0.0846919773015848	0.268942425911524	0.224263775847435	0.0235427952103358	-0.0306198399949462	-0.0248667881307494	0.0578299995380256	0.0768468192654712	0.109002529422639	0.0072697050927939	0.0929016931656026	0.195628131366348	0.113773948543292	0.0783856593464911	0.131915817364273	0.341385293148925	0.266080028924094	0.252440592378148	0.0882908767000536	0.934341703653347	0.351038711346986	0.558762456574954	0.520805047150015	-0.92053322536551	-0.484245722584596	-0.451346826709623	-0.481738600128994	-0.317999558126123	-0.394274335385226	0.25738185143565	0.300683714623961	0.699726517920189	0.811560770383529	0.462194035676315	0.060935291141913	-0.151705816750498	-0.42214962058868	-0.041005918986869	-0.149888475579248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
